row_0,CAZyme
Aq_sp_Aq107_03968,PF01523.17
Aq_sp_Aq107_03969,PF13709.7
Aq_sp_Aq107_03970,PF00004.30
Aq_sp_Aq107_03971,PF01882.19
Aq_sp_Aq107_03972,PF07584.12
Aq_sp_Aq107_03973,PF13779.7
Aq_sp_Aq107_03977,PF13648.7
Aq_sp_Aq107_03978,PF05076.14
Aq_sp_Aq107_03979,PF06197.14
Aq_sp_Aq107_03980,PF00027.30
Aq_sp_Aq107_03982,PF14329.7
Aq_sp_Aq107_03983,PF01261.25
Aq_sp_Aq107_03984,PF00903.26
Aq_sp_Aq107_03985,PF06580.14
Aq_sp_Aq107_03986,PF04397.16
Aq_sp_Aq107_03991,PF06983.14
Aq_sp_Aq107_03992,PF01037.22
Aq_sp_Aq107_03993,PF00583.26
Aq_sp_Aq107_03994,PF01738.19
Aq_sp_Aq107_03995,PF12833.8
Aq_sp_Aq107_03996,PF13505.7
Aq_sp_Aq107_03997,PF00144.25
Aq_sp_Aq107_03998,PF00089.27
Aq_sp_Aq107_03999,PF13644.7
Aq_sp_Aq107_04000,PF04229.15
Aq_sp_Aq107_04001,PF13564.7
Aq_sp_Aq107_04003,PF12833.8
Aq_sp_Aq107_04004,PF00903.26
Aq_sp_Aq107_04006,PF12680.8
Aq_sp_Aq107_04008,COG4941
Aq_sp_Aq107_04009,PF03795.15
Aq_sp_Aq107_04011,PF00144.25
Aq_sp_Aq107_04012,PF00027.30
Aq_sp_Aq107_04013,PF10067.10
Aq_sp_Aq107_04014,PF05170.15
Aq_sp_Aq107_04016,PF11138.9
Aq_sp_Aq107_04017,PF00578.22
Aq_sp_Aq107_04018,PF00578.22
Aq_sp_Aq107_04019,PF00027.30
Aq_sp_Aq107_04020,PF00106.26
Aq_sp_Aq107_04021,PF12893.8
Aq_sp_Aq107_04022,PF01979.21
Aq_sp_Aq107_04023,PF12833.8
Aq_sp_Aq107_04024,PF03572.19
Aq_sp_Aq107_04026,PF02127.16
Aq_sp_Aq107_04027,PF01037.22
Aq_sp_Aq107_04028,PF00389.31
Aq_sp_Aq107_04029,COG3565
Aq_sp_Aq107_04030,PF08877.11
Aq_sp_Aq107_04031,PF05922.17
Aq_sp_Aq107_04032,PF02321.19
Aq_sp_Aq107_04033,PF13304.7
Aq_sp_Aq107_04034,PF10988.9
Aq_sp_Aq107_04035,PF02687.22
Aq_sp_Aq107_04036,PF02687.22
Aq_sp_Aq107_04037,PF02687.22
Aq_sp_Aq107_04038,PF02687.22
Aq_sp_Aq107_04039,PF02687.22
Aq_sp_Aq107_04040,PF02687.22
Aq_sp_Aq107_04041,PF02687.22
Aq_sp_Aq107_04042,PF02469.23
Aq_sp_Aq107_04043,PF01656.24
Aq_sp_Aq107_04044,PF00763.24
Aq_sp_Aq107_04045,PF08239.12
Aq_sp_Aq107_04046,PF01625.22
Aq_sp_Aq107_04047,PF00006.26
Aq_sp_Aq107_04048,PF14126.7
Aq_sp_Aq107_04049,PF12850.8
Aq_sp_Aq107_04050,PF01416.21
Aq_sp_Aq107_04051,PF00664.24
Aq_sp_Aq107_04052,PF12412.9
Aq_sp_Aq107_04053,PF12412.9
Aq_sp_Aq107_04054,PF02457.17
Aq_sp_Aq107_04055,PF00809.23
Aq_sp_Aq107_04056,PF07659.12
Aq_sp_Aq107_04057,PF07681.13
Aq_sp_Aq107_04058,PF00528.23
Aq_sp_Aq107_04059,PF00121.19
Aq_sp_Aq107_04060,PF13489.7
Aq_sp_Aq107_04061,PF02617.18
Aq_sp_Aq107_04062,PF12388.9
Aq_sp_Aq107_04063,PF12388.9
Aq_sp_Aq107_04064,PF13715.7
Aq_sp_Aq107_04065,PF16344.6
Aq_sp_Aq107_04066,PF04542.15
Aq_sp_Aq107_04067,PF18962.1
Aq_sp_Aq107_04068,PF04389.18
Aq_sp_Aq107_04069,PF06580.14
Aq_sp_Aq107_04070,PF04397.16
Aq_sp_Aq107_04071,PF00293.29
Aq_sp_Aq107_04072,PF10509.10
Aq_sp_Aq107_04073,PF01087.23
Aq_sp_Aq107_04074,PF00384.23
Aq_sp_Aq107_04075,PF03160.15
Aq_sp_Aq107_04076,PL14
Aq_sp_Aq107_04077,GCBM6
Aq_sp_Aq107_04078,PF17957.2
Aq_sp_Aq107_04079,PF06808.13
Aq_sp_Aq107_04080,PF04290.13
Aq_sp_Aq107_04081,PF03480.14
Aq_sp_Aq107_04082,PF01081.20
Aq_sp_Aq107_04083,PF00294.25
Aq_sp_Aq107_04084,PF16153.6
Aq_sp_Aq107_04085,PF00106.26
Aq_sp_Aq107_04086,PF04962.13
Aq_sp_Aq107_04087,PF01261.25
Aq_sp_Aq107_04088,PF00106.26
Aq_sp_Aq107_04089,PL29
Aq_sp_Aq107_04090,PF02518.27
Aq_sp_Aq107_04091,PF12895.8
Aq_sp_Aq107_04092,PF13472.7
Aq_sp_Aq107_04093,PF13472.7
Aq_sp_Aq107_04094,PF03062.20
Aq_sp_Aq107_04095,COG3663
Aq_sp_Aq107_04097,PF06940.12
Aq_sp_Aq107_04100,PF00290.21
Aq_sp_Aq107_04101,PF00291.26
Aq_sp_Aq107_04102,PF00697.23
Aq_sp_Aq107_04103,PF00218.22
Aq_sp_Aq107_04104,PF00591.22
Aq_sp_Aq107_04105,PF00117.29
Aq_sp_Aq107_04106,PF04715.14
Aq_sp_Aq107_04107,PF04264.14
Aq_sp_Aq107_04108,PF01047.23
Aq_sp_Aq107_04109,PF00578.22
Aq_sp_Aq107_04110,PF00578.22
Aq_sp_Aq107_04111,PF00581.21
Aq_sp_Aq107_04112,PF00581.21
Aq_sp_Aq107_04113,PF01520.19
Aq_sp_Aq107_04114,PF07676.13
Aq_sp_Aq107_04115,PF01551.23
Aq_sp_Aq107_04116,PF00196.20
Aq_sp_Aq107_04119,PF00589.23
Aq_sp_Aq107_04121,PF12728.8
Aq_sp_Aq107_04122,PF01446.18
Aq_sp_Aq107_04124,PF16313.6
Aq_sp_Aq107_04125,PF17642.2
Aq_sp_Aq107_04126,PF13588.7
Aq_sp_Aq107_04127,PF01420.20
Aq_sp_Aq107_04129,PF09254.12
Aq_sp_Aq107_04130,PF05222.16
Aq_sp_Aq107_04131,PF00215.25
Aq_sp_Aq107_04132,PF01497.19
Aq_sp_Aq107_04133,PF00561.21
Aq_sp_Aq107_04134,PF14322.7
Aq_sp_Aq107_04135,PF13715.7
Aq_sp_Aq107_04136,PF13852.7
Aq_sp_Aq107_04137,PF12706.8
Aq_sp_Aq107_04138,PF00551.20
Aq_sp_Aq107_04139,PF16313.6
Aq_sp_Aq107_04140,PF02310.20
Aq_sp_Aq107_04141,PF01979.21
Aq_sp_Aq107_04142,PF13715.7
Aq_sp_Aq107_04143,COG0400
Aq_sp_Aq107_04145,PF01037.22
Aq_sp_Aq107_04147,PF01235.18
Aq_sp_Aq107_04148,PF00924.19
Aq_sp_Aq107_04150,PF01965.25
Aq_sp_Aq107_04151,PF07690.17
Aq_sp_Aq107_04152,PF07920.12
Aq_sp_Aq107_04153,PF07642.12
Aq_sp_Aq107_04154,PF00543.23
Aq_sp_Aq107_04155,PF02537.16
Aq_sp_Aq107_04156,PF14526.7
Aq_sp_Aq107_04157,PF03571.16
Aq_sp_Aq107_04158,PF08007.13
Aq_sp_Aq107_04159,COG4676
Aq_sp_Aq107_04160,PF00196.20
Aq_sp_Aq107_04161,PF02518.27
Aq_sp_Aq107_04163,PF00082.23
Aq_sp_Aq107_04164,PF01503.18
Aq_sp_Aq107_04165,PF01063.20
Aq_sp_Aq107_04166,PF16267.6
Aq_sp_Aq107_04167,PF05430.12
Aq_sp_Aq107_04168,PF08338.12
Aq_sp_Aq107_04169,PF04264.14
Aq_sp_Aq107_04170,PF01025.20
Aq_sp_Aq107_04171,PF00226.32
Aq_sp_Aq107_04172,PF13304.7
Aq_sp_Aq107_04173,PF12698.8
Aq_sp_Aq107_04174,PF00924.19
Aq_sp_Aq107_04176,PF00004.30
Aq_sp_Aq107_04178,PF03976.15
Aq_sp_Aq107_04179,PF01546.29
Aq_sp_Aq107_04180,GCBM3+GH48+GH9
Aq_sp_Aq107_04181,GH5_1
Aq_sp_Aq107_04182,GCBM3
Aq_sp_Aq107_04183,PL0
Aq_sp_Aq107_04184,GCBM6
Aq_sp_Aq107_04185,GCBM6+GH16
Aq_sp_Aq107_04186,GCBM3+GH9
Aq_sp_Aq107_04187,PF01554.19
Aq_sp_Aq107_04188,PF00691.21
Aq_sp_Aq107_04190,PF01569.22
Aq_sp_Aq107_04191,GCBM63
Aq_sp_Aq107_04192,GT51
Aq_sp_Aq107_04194,PF01656.24
Aq_sp_Aq107_04195,PF11138.9
Aq_sp_Aq107_04196,PF01593.25
Aq_sp_Aq107_04197,PF04542.15
Aq_sp_Aq107_04201,PF00167.19
Aq_sp_Aq107_04203,PF04542.15
Aq_sp_Aq107_04205,PF00743.20
Aq_sp_Aq107_04206,PF01551.23
Aq_sp_Aq107_04207,PF18962.1
Aq_sp_Aq107_04208,PF14302.7
Aq_sp_Aq107_04209,PF13601.7
Aq_sp_Aq107_04211,PF07517.15
Aq_sp_Aq107_04212,PF11387.9
Aq_sp_Aq107_04213,PF01923.19
Aq_sp_Aq107_04214,PF02132.16
Aq_sp_Aq107_04215,PF00535.27
Aq_sp_Aq107_04216,PF00198.24
Aq_sp_Aq107_04219,PF12706.8
Aq_sp_Aq107_04221,PF00149.29
Aq_sp_Aq107_04223,PF00950.18
Aq_sp_Aq107_04224,PF00950.18
Aq_sp_Aq107_04225,PF13304.7
Aq_sp_Aq107_04226,PF01297.18
Aq_sp_Aq107_04227,PF04023.15
Aq_sp_Aq107_04228,PF00929.25
Aq_sp_Aq107_04229,PF01557.19
Aq_sp_Aq107_04230,PF00085.21
Aq_sp_Aq107_04231,PF13715.7
Aq_sp_Aq107_04232,PF01627.24
Aq_sp_Aq107_04233,PF02464.18
Aq_sp_Aq107_04237,PF00830.20
Aq_sp_Aq107_04238,PF13604.7
Aq_sp_Aq107_04239,PF01425.22
Aq_sp_Aq107_04240,PF00144.25
Aq_sp_Aq107_04241,PF04055.22
Aq_sp_Aq107_04242,PF00881.25
Aq_sp_Aq107_04243,PF02678.17
Aq_sp_Aq107_04244,PF02311.20
Aq_sp_Aq107_04246,PF00925.21
Aq_sp_Aq107_04247,PF00675.21
Aq_sp_Aq107_04249,PF05163.13
Aq_sp_Aq107_04250,PF00246.25
Aq_sp_Aq107_04251,PF10079.10
Aq_sp_Aq107_04252,PF00296.21
Aq_sp_Aq107_04253,PF00106.26
Aq_sp_Aq107_04254,PF14499.7
Aq_sp_Aq107_04255,PF03992.17
Aq_sp_Aq107_04256,PF00881.25
Aq_sp_Aq107_04257,PF01638.18
Aq_sp_Aq107_04258,PF00583.26
Aq_sp_Aq107_04259,PF00515.29
Aq_sp_Aq107_04260,PF18962.1
Aq_sp_Aq107_04261,PF01243.21
Aq_sp_Aq107_04262,PF00561.21
Aq_sp_Aq107_04263,PF00117.29
Aq_sp_Aq107_04264,PF01094.29
Aq_sp_Aq107_04266,PF02784.17
Aq_sp_Aq107_04267,PF02190.17
Aq_sp_Aq107_04268,PF08442.11
Aq_sp_Aq107_04269,PF06172.12
Aq_sp_Aq107_04270,PF00210.25
Aq_sp_Aq107_04271,PF13308.7
Aq_sp_Aq107_04273,PF10101.10
Aq_sp_Aq107_04274,PF13163.7
Aq_sp_Aq107_04275,PF03795.15
Aq_sp_Aq107_04276,PF03795.15
Aq_sp_Aq107_04277,PF04542.15
Aq_sp_Aq107_04279,PF00313.23
Aq_sp_Aq107_04280,PF00561.21
Aq_sp_Aq107_04281,PF00196.20
Aq_sp_Aq107_04283,PF13505.7
Aq_sp_Aq107_04285,GH16
Aq_sp_Aq107_04286,PF12867.8
Aq_sp_Aq107_04287,PF01569.22
Aq_sp_Aq107_04288,PF00571.29
Aq_sp_Aq107_04289,PF03938.15
Aq_sp_Aq107_04290,PF00639.22
Aq_sp_Aq107_04292,PF00639.22
Aq_sp_Aq107_04293,PF07726.12
Aq_sp_Aq107_04295,PF00330.21
Aq_sp_Aq107_04296,PF00330.21
Aq_sp_Aq107_04297,PF00293.29
Aq_sp_Aq107_04298,PF00156.28
Aq_sp_Aq107_04299,PF01661.22
Aq_sp_Aq107_04300,PF15891.6
Aq_sp_Aq107_04301,PF08719.12
Aq_sp_Aq107_04302,PF10021.10
Aq_sp_Aq107_04303,PF14124.7
Aq_sp_Aq107_04304,PF14124.7
Aq_sp_Aq107_04305,PF01661.22
Aq_sp_Aq107_04306,PF18306.2
Aq_sp_Aq107_04307,PF01885.17
Aq_sp_Aq107_04308,PF13640.7
Aq_sp_Aq107_04309,PF00149.29
Aq_sp_Aq107_04311,PF18127.2
Aq_sp_Aq107_04312,PF00027.30
Aq_sp_Aq107_04314,PF00578.22
Aq_sp_Aq107_04315,PF04116.14
Aq_sp_Aq107_04316,PF00494.20
Aq_sp_Aq107_04317,PF01593.25
Aq_sp_Aq107_04318,PF02607.18
Aq_sp_Aq107_04319,PF00196.20
Aq_sp_Aq107_04320,PF16344.6
Aq_sp_Aq107_04321,PF13715.7
Aq_sp_Aq107_04322,PF01551.23
Aq_sp_Aq107_04323,PF03965.17
Aq_sp_Aq107_04324,PF09375.11
Aq_sp_Aq107_04325,PF13442.7
Aq_sp_Aq107_04326,PF09375.11
Aq_sp_Aq107_04327,PF13238.7
Aq_sp_Aq107_04328,PF00156.28
Aq_sp_Aq107_04329,PF08241.13
Aq_sp_Aq107_04330,PF01479.26
Aq_sp_Aq107_04332,PF13505.7
Aq_sp_Aq107_04333,PF02780.21
Aq_sp_Aq107_04334,PF13292.7
Aq_sp_Aq107_04335,PF01702.19
Aq_sp_Aq107_04336,PF03739.15
Aq_sp_Aq107_04337,PF00892.21
Aq_sp_Aq107_04338,PF03255.15
Aq_sp_Aq107_04339,PF13481.7
Aq_sp_Aq107_04341,PF13644.7
Aq_sp_Aq107_04343,PF00155.22
Aq_sp_Aq107_04345,PF01979.21
Aq_sp_Aq107_04346,PF01979.21
Aq_sp_Aq107_04347,PF12725.8
Aq_sp_Aq107_04348,PF01546.29
Aq_sp_Aq107_04349,PF00254.29
Aq_sp_Aq107_04350,PF00254.29
Aq_sp_Aq107_04351,PF01368.21
Aq_sp_Aq107_04352,PF09423.11
Aq_sp_Aq107_04353,PF00334.20
Aq_sp_Aq107_04354,PF13715.7
Aq_sp_Aq107_04355,PF16344.6
Aq_sp_Aq107_04356,PF04542.15
Aq_sp_Aq107_04357,PF11589.9
Aq_sp_Aq107_04358,PF06832.13
Aq_sp_Aq107_04359,PF16820.6
Aq_sp_Aq107_04360,PF03061.23
Aq_sp_Aq107_04361,PF05258.13
Aq_sp_Aq107_04363,PF13175.7
Aq_sp_Aq107_04364,PF00515.29
Aq_sp_Aq107_04365,PF00885.20
Aq_sp_Aq107_04366,PF01119.20
Aq_sp_Aq107_04367,PF01694.23
Aq_sp_Aq107_04368,PF01694.23
Aq_sp_Aq107_04369,PF03372.24
Aq_sp_Aq107_04371,PF08889.12
Aq_sp_Aq107_04372,PF18936.1
Aq_sp_Aq107_04373,PF05173.15
Aq_sp_Aq107_04374,PF18935.1
Aq_sp_Aq107_04375,PF17762.2
Aq_sp_Aq107_04376,PF13614.7
Aq_sp_Aq107_04378,PF00675.21
Aq_sp_Aq107_04380,PF13462.7
Aq_sp_Aq107_04381,PF12770.8
Aq_sp_Aq107_04383,COG1595
Aq_sp_Aq107_04384,PF12895.8
Aq_sp_Aq107_04385,PF00106.26
Aq_sp_Aq107_04386,COG1541
Aq_sp_Aq107_04387,PF14397.7
Aq_sp_Aq107_04388,PF02310.20
Aq_sp_Aq107_04390,PF01642.23
Aq_sp_Aq107_04391,PF04977.16
Aq_sp_Aq107_04392,PF13238.7
Aq_sp_Aq107_04393,PF03702.15
Aq_sp_Aq107_04395,PF13442.7
Aq_sp_Aq107_04396,PF07995.12
Aq_sp_Aq107_04397,PF13715.7
Aq_sp_Aq107_04399,PF13448.7
Aq_sp_Aq107_04400,PF02525.18
Aq_sp_Aq107_04401,PF04715.14
Aq_sp_Aq107_04403,PF01171.21
Aq_sp_Aq107_04404,PF11412.9
Aq_sp_Aq107_04405,PF02129.19
Aq_sp_Aq107_04406,PF05960.12
Aq_sp_Aq107_04407,PF02518.27
Aq_sp_Aq107_04408,PF13533.7
Aq_sp_Aq107_04409,PF00664.24
Aq_sp_Aq107_04411,GH13
Aq_sp_Aq107_04412,PF14292.7
Aq_sp_Aq107_04413,PF14322.7
Aq_sp_Aq107_04414,PF13715.7
Aq_sp_Aq107_04415,PF00356.22
Aq_sp_Aq107_04416,PF07690.17
Aq_sp_Aq107_04417,PF13419.7
Aq_sp_Aq107_04418,GH65
Aq_sp_Aq107_04419,GH13
Aq_sp_Aq107_04420,GH13
Aq_sp_Aq107_04421,PF19078.1
Aq_sp_Aq107_04422,PF04324.16
Aq_sp_Aq107_04423,PF13806.7
Aq_sp_Aq107_04424,PF13875.7
Aq_sp_Aq107_04425,PF02518.27
Aq_sp_Aq107_04427,PF01869.21
Aq_sp_Aq107_04428,PF02800.21
Aq_sp_Aq107_04429,PF01513.22
Aq_sp_Aq107_04430,PF13585.7
