row_0,COG,CAZyme,KO,Pfam
Aq_sp_Aq107_02988,COG0566,,K03218,PF00588.20
Aq_sp_Aq107_02989,COG2355,,,PF01244.22
Aq_sp_Aq107_02990,COG1428,,,PF01712.20
Aq_sp_Aq107_02991,COG1738,,,PF02592.16
Aq_sp_Aq107_02992,,,,PF13502.7
Aq_sp_Aq107_02999,,,,PF01810.19
Aq_sp_Aq107_03000,COG0076,,,PF00155.22
Aq_sp_Aq107_03001,,,,PF10977.9
Aq_sp_Aq107_03002,,,,PF03321.14
Aq_sp_Aq107_03004,COG1219,,K03544,PF00004.30
Aq_sp_Aq107_03005,COG0740,,K01358,PF00574.24
Aq_sp_Aq107_03006,COG0544,,,PF05698.15
Aq_sp_Aq107_03007,COG1950,,,PF04020.14
Aq_sp_Aq107_03008,,,,PF13472.7
Aq_sp_Aq107_03009,COG2067,,K06076,PF13505.7
Aq_sp_Aq107_03010,COG0596,,K01175,PF00561.21
Aq_sp_Aq107_03011,COG0854,,K03474,PF03740.14
Aq_sp_Aq107_03012,,,,PF00571.29
Aq_sp_Aq107_03013,COG0061,,K00858,PF01513.22
Aq_sp_Aq107_03015,COG0020,,K00806,PF01255.20
Aq_sp_Aq107_03016,COG4775,,K07277,PF01103.24
Aq_sp_Aq107_03017,COG2825,,,PF03938.15
Aq_sp_Aq107_03018,COG2825,,,PF03938.15
Aq_sp_Aq107_03019,COG0796,,K01776,PF01177.23
Aq_sp_Aq107_03021,COG3279,,K07705,PF04397.16
Aq_sp_Aq107_03022,COG3275,,,PF06580.14
Aq_sp_Aq107_03023,,,,PF00092.29
Aq_sp_Aq107_03024,,,,PF00581.21
Aq_sp_Aq107_03025,,,,PF11751.9
Aq_sp_Aq107_03026,COG0694,,,PF08712.12
Aq_sp_Aq107_03027,COG3360,,,PF07311.13
Aq_sp_Aq107_03029,COG1214,,K14742,PF00814.26
Aq_sp_Aq107_03030,COG1566,,K13888,PF00364.23
Aq_sp_Aq107_03031,COG1538,,,PF02321.19
Aq_sp_Aq107_03032,COG0845,,,PF13533.7
Aq_sp_Aq107_03033,COG0577,,,PF02687.22
Aq_sp_Aq107_03034,COG0577,,,PF02687.22
Aq_sp_Aq107_03035,COG1136,,K02003,PF13304.7
Aq_sp_Aq107_03036,COG2322,,,PF10067.10
Aq_sp_Aq107_03037,COG1999,,,PF00578.22
Aq_sp_Aq107_03039,,,,PF03626.15
Aq_sp_Aq107_03040,COG1845,,,PF00510.19
Aq_sp_Aq107_03041,COG1845,,K02276,PF00510.19
Aq_sp_Aq107_03042,COG0109,,K02257,PF01040.19
Aq_sp_Aq107_03043,,,,PF03544.15
Aq_sp_Aq107_03044,,,,PF03544.15
Aq_sp_Aq107_03045,,,,PF03544.15
Aq_sp_Aq107_03046,,,,PF03544.15
Aq_sp_Aq107_03047,COG0509,,K02437,PF01597.20
Aq_sp_Aq107_03048,,,,PF14349.7
Aq_sp_Aq107_03049,COG0632,,K03550,PF00633.24
Aq_sp_Aq107_03050,COG0281,,K00029,PF00390.20
Aq_sp_Aq107_03051,COG1626,GH37,,PF01204.19
Aq_sp_Aq107_03052,COG4146,,,PF00474.18
Aq_sp_Aq107_03053,COG1600,,K18979,PF08331.11
Aq_sp_Aq107_03054,,,,PF13508.8
Aq_sp_Aq107_03056,COG2124,,K15907,PF00067.23
Aq_sp_Aq107_03057,COG2255,,K03551,PF00004.30
Aq_sp_Aq107_03058,COG0843,,K02274,PF00115.21
Aq_sp_Aq107_03059,COG1622,,K02275,PF00116.21
Aq_sp_Aq107_03061,COG2010,,,PF13442.7
Aq_sp_Aq107_03062,,,,PF11821.9
Aq_sp_Aq107_03063,COG5557,,,PF03916.15
Aq_sp_Aq107_03064,COG0437,,,PF13237.7
Aq_sp_Aq107_03065,COG3474,,,PF14522.7
Aq_sp_Aq107_03066,,,,PF05036.14
Aq_sp_Aq107_03067,COG0532,,,PF00009.28
Aq_sp_Aq107_03068,COG0195,,,PF13184.7
Aq_sp_Aq107_03069,COG0779,,,PF02576.18
Aq_sp_Aq107_03070,COG0589,,,PF00582.27
Aq_sp_Aq107_03071,,,,PF11028.9
Aq_sp_Aq107_03072,COG0726,GCE4,K22278,PF01522.22
Aq_sp_Aq107_03073,COG3118,,,PF00085.21
Aq_sp_Aq107_03074,COG1408,,,PF00149.29
Aq_sp_Aq107_03075,COG0749,,K02335,PF01367.21
Aq_sp_Aq107_03076,COG0861,,,PF03741.17
Aq_sp_Aq107_03077,,,,PF13648.7
Aq_sp_Aq107_03078,COG1680,,,PF00144.25
Aq_sp_Aq107_03079,,GCBM9,,PF06452.12
Aq_sp_Aq107_03080,COG0102,,K02871,PF00572.19
Aq_sp_Aq107_03081,COG0103,,K02996,PF00380.20
Aq_sp_Aq107_03082,COG0052,,,PF00318.21
Aq_sp_Aq107_03083,COG0264,,K02357,PF00889.20
Aq_sp_Aq107_03084,COG0528,,K09903,PF00696.29
Aq_sp_Aq107_03085,COG0233,,K02838,PF01765.20
Aq_sp_Aq107_03086,,,,PF13715.7
Aq_sp_Aq107_03087,COG1033,,,PF00873.20
Aq_sp_Aq107_03088,COG0017,,K01893,PF00152.21
Aq_sp_Aq107_03090,COG0666,,,PF00023.31
Aq_sp_Aq107_03091,COG3279,,K07705,PF04397.16
Aq_sp_Aq107_03092,COG3275,,,PF06580.14
Aq_sp_Aq107_03093,COG1680,,,PF00144.25
Aq_sp_Aq107_03094,COG1629,,,PF13715.7
Aq_sp_Aq107_03095,COG1396,,,PF12844.8
Aq_sp_Aq107_03097,COG1842,,,PF04012.13
Aq_sp_Aq107_03098,COG0393,,,PF01906.18
Aq_sp_Aq107_03099,,,,PF07290.12
Aq_sp_Aq107_03100,COG2268,,,
Aq_sp_Aq107_03103,,,,PF00004.30
Aq_sp_Aq107_03105,,,,PF13229.7
Aq_sp_Aq107_03107,,GCBM6,,PF12904.8
Aq_sp_Aq107_03108,COG1846,,,PF13463.7
Aq_sp_Aq107_03109,COG0456,,,PF00583.26
Aq_sp_Aq107_03110,,GCBM21,,PF16760.6
Aq_sp_Aq107_03111,,,,PF16760.6
Aq_sp_Aq107_03114,COG4585,,K07683,PF02518.27
Aq_sp_Aq107_03115,COG2197,,K07692,PF00196.20
Aq_sp_Aq107_03116,COG1508,,K03092,PF00309.21
Aq_sp_Aq107_03118,,,,PF13568.7
Aq_sp_Aq107_03119,COG0848,,,PF02472.17
Aq_sp_Aq107_03120,COG0848,,,PF02472.17
Aq_sp_Aq107_03121,COG0848,,,PF02472.17
Aq_sp_Aq107_03122,COG0848,,,PF02472.17
Aq_sp_Aq107_03124,COG0811,,,PF01618.17
Aq_sp_Aq107_03125,COG0252,,K01424,PF00710.21
Aq_sp_Aq107_03126,COG0084,,K03424,PF01026.22
Aq_sp_Aq107_03127,COG1729,,,PF14559.7
Aq_sp_Aq107_03128,COG1595,,,PF04542.15
Aq_sp_Aq107_03130,,,,PF00801.21
Aq_sp_Aq107_03131,COG4995,,,PF12770.8
Aq_sp_Aq107_03132,,,,PF13650.7
Aq_sp_Aq107_03133,COG4675,,,PF07484.13
Aq_sp_Aq107_03134,COG0683,,,PF13458.7
Aq_sp_Aq107_03137,,,,PF09413.11
Aq_sp_Aq107_03138,,,,PF01145.26
Aq_sp_Aq107_03139,COG0503,,K00759,PF00156.28
Aq_sp_Aq107_03141,,,,PF07715.16
Aq_sp_Aq107_03142,COG3682,,,PF03965.17
Aq_sp_Aq107_03143,COG0530,,K07301,PF01699.25
Aq_sp_Aq107_03144,COG0174,,K01915,PF00120.25
Aq_sp_Aq107_03145,COG3968,,K01915,PF00120.25
Aq_sp_Aq107_03146,,,,PF07012.13
Aq_sp_Aq107_03147,,,,PF07012.13
Aq_sp_Aq107_03148,,,,PF10627.10
Aq_sp_Aq107_03149,,,,PF10614.10
Aq_sp_Aq107_03150,COG1462,,,PF03783.15
Aq_sp_Aq107_03151,,,,PF13715.7
Aq_sp_Aq107_03152,COG0150,,K01933,PF02769.23
Aq_sp_Aq107_03153,COG0225,,K07304,PF01625.22
Aq_sp_Aq107_03154,,,,PF07853.12
Aq_sp_Aq107_03155,COG0216,,K02835,PF03462.19
Aq_sp_Aq107_03156,,,,PF08787.12
Aq_sp_Aq107_03157,,,,PF01839.24
Aq_sp_Aq107_03158,COG0682,,K13292,PF01790.19
Aq_sp_Aq107_03159,COG0215,,K01883,PF09190.12
Aq_sp_Aq107_03160,COG0302,,K01495,PF01227.23
Aq_sp_Aq107_03161,,,,PF13585.7
Aq_sp_Aq107_03162,,,,PF13585.7
Aq_sp_Aq107_03163,COG2067,,,PF03349.17
Aq_sp_Aq107_03165,COG0442,,K01881,PF03129.21
Aq_sp_Aq107_03166,COG0268,,K02968,PF01649.19
Aq_sp_Aq107_03168,COG0438,GT0+GT4,,PF00534.21
Aq_sp_Aq107_03169,COG1579,,,PF02591.16
Aq_sp_Aq107_03170,COG0327,,,PF01784.19
Aq_sp_Aq107_03171,COG1663,,K00912,PF02606.15
Aq_sp_Aq107_03172,COG0642,,,PF02518.27
Aq_sp_Aq107_03173,COG0057,,K00134,PF02800.21
Aq_sp_Aq107_03174,COG0320,,K03644,PF04055.22
Aq_sp_Aq107_03175,COG1595,,K03088,PF07638.12
Aq_sp_Aq107_03177,COG0812,,K00075,PF01565.24
Aq_sp_Aq107_03178,COG0436,,K00812,PF00155.22
Aq_sp_Aq107_03179,COG0793,,,PF13650.7
Aq_sp_Aq107_03180,,,,PF07610.12
Aq_sp_Aq107_03181,COG0525,,K01873,PF08264.14
Aq_sp_Aq107_03182,COG4281,,,PF00887.20
Aq_sp_Aq107_03183,COG0688,,,PF02666.16
Aq_sp_Aq107_03184,COG0575,,,PF01148.21
Aq_sp_Aq107_03185,,,,PF02589.16
Aq_sp_Aq107_03186,COG0465,,K03798,PF00004.30
Aq_sp_Aq107_03187,COG0799,,K09710,PF02410.16
Aq_sp_Aq107_03188,COG0340,,,PF03099.20
Aq_sp_Aq107_03190,COG0461,,,PF00156.28
Aq_sp_Aq107_03191,COG0494,,,PF00293.29
Aq_sp_Aq107_03192,,,,PF13265.7
Aq_sp_Aq107_03193,,,,PF00515.29
Aq_sp_Aq107_03194,COG0463,GT2_Glycos_transf_2,,PF00535.27
Aq_sp_Aq107_03196,COG2324,,,PF04240.13
Aq_sp_Aq107_03197,,,,PF18916.1
Aq_sp_Aq107_03198,COG1562,,K02291,PF00494.20
Aq_sp_Aq107_03200,COG1131,,K09697,PF13304.7
Aq_sp_Aq107_03202,COG0659,,K03321,PF00916.21
Aq_sp_Aq107_03203,COG3315,,,PF04072.15
Aq_sp_Aq107_03205,COG4102,,,PF07394.13
Aq_sp_Aq107_03206,COG5267,,,PF08811.12
Aq_sp_Aq107_03207,COG0346,,,PF00903.26
Aq_sp_Aq107_03209,COG0669,,K00954,PF01467.27
Aq_sp_Aq107_03210,COG1181,,K01921,PF02222.23
Aq_sp_Aq107_03211,COG2815,,,PF03793.20
Aq_sp_Aq107_03212,COG0564,,K06180,PF00849.23
Aq_sp_Aq107_03213,COG1278,,K03704,PF00313.23
Aq_sp_Aq107_03214,COG3022,,K09861,PF03883.15
Aq_sp_Aq107_03215,COG4665,,,PF04290.13
Aq_sp_Aq107_03216,COG4664,,,PF06808.13
Aq_sp_Aq107_03217,COG4663,,,PF03480.14
Aq_sp_Aq107_03218,COG1038,,K01958,PF02222.23
Aq_sp_Aq107_03219,,,,PF18962.1
Aq_sp_Aq107_03221,COG1680,,,PF00144.25
Aq_sp_Aq107_03222,COG2226,,,PF02353.21
Aq_sp_Aq107_03224,,,,PF13505.7
Aq_sp_Aq107_03225,COG2207,,,PF12833.8
Aq_sp_Aq107_03226,COG0793,,,PF03572.19
Aq_sp_Aq107_03227,,,,PF00515.29
Aq_sp_Aq107_03228,COG4538,,,PF12680.8
Aq_sp_Aq107_03229,,,,PF00583.26
Aq_sp_Aq107_03231,COG0456,,,PF00583.26
Aq_sp_Aq107_03233,COG4242,,,PF03575.18
Aq_sp_Aq107_03235,COG0657,,,PF00561.21
Aq_sp_Aq107_03236,COG0664,,,PF00027.30
Aq_sp_Aq107_03238,COG2259,,,PF04173.14
Aq_sp_Aq107_03239,COG0431,,K19784,PF03358.16
Aq_sp_Aq107_03240,COG2207,,,PF12625.8
Aq_sp_Aq107_03242,COG5500,,,PF08592.12
Aq_sp_Aq107_03243,,,,PF17329.3
Aq_sp_Aq107_03244,COG0702,,,PF13460.7
Aq_sp_Aq107_03245,COG1680,,,PF00144.25
Aq_sp_Aq107_03246,COG2207,,,PF12833.8
Aq_sp_Aq107_03247,,,,PF00036.33
Aq_sp_Aq107_03248,,,,PF08241.13
Aq_sp_Aq107_03249,,GH64,,PF16483.6
Aq_sp_Aq107_03250,COG2207,,,PF12833.8
Aq_sp_Aq107_03252,COG3250,GH2,,PF13364.7
Aq_sp_Aq107_03253,COG0456,,,PF00583.26
Aq_sp_Aq107_03254,COG1733,,,PF01638.18
Aq_sp_Aq107_03255,COG2816,,,PF00293.29
Aq_sp_Aq107_03256,COG5470,,,PF07045.12
Aq_sp_Aq107_03257,COG1670,,,PF13302.8
Aq_sp_Aq107_03258,COG0346,,,PF00903.26
Aq_sp_Aq107_03259,COG2514,,,
Aq_sp_Aq107_03263,COG0220,,,PF08241.13
Aq_sp_Aq107_03267,COG2207,,,PF12833.8
Aq_sp_Aq107_03268,COG1680,,,PF00144.25
Aq_sp_Aq107_03269,COG5395,,,PF10067.10
Aq_sp_Aq107_03270,COG2335,,,PF02469.23
Aq_sp_Aq107_03271,COG1595,,K03088,PF07638.12
Aq_sp_Aq107_03272,,,,PF10099.10
Aq_sp_Aq107_03273,COG2207,,,PF12833.8
Aq_sp_Aq107_03274,,,,PF08327.12
Aq_sp_Aq107_03275,,,,PF14117.7
Aq_sp_Aq107_03276,COG3193,,,PF03928.15
Aq_sp_Aq107_03277,COG0421,,,PF13649.7
Aq_sp_Aq107_03278,COG1171,,K22589,PF00291.26
Aq_sp_Aq107_03279,COG3682,,,PF03965.17
Aq_sp_Aq107_03280,COG4219,,,PF05569.12
Aq_sp_Aq107_03283,COG0627,,,PF00756.21
Aq_sp_Aq107_03284,,,,PF14534.7
Aq_sp_Aq107_03285,COG3275,,,PF14501.7
Aq_sp_Aq107_03286,COG3279,,K02477,PF04397.16
Aq_sp_Aq107_03287,COG0493,,K00266,PF01593.25
Aq_sp_Aq107_03288,COG0069,,K00284,PF00310.22
Aq_sp_Aq107_03289,COG0347,,,PF00543.23
Aq_sp_Aq107_03290,COG0004,,K03320,PF00909.22
Aq_sp_Aq107_03291,COG3296,,,PF09685.11
Aq_sp_Aq107_03292,COG0526,,,PF00578.22
Aq_sp_Aq107_03293,COG4219,,,PF05569.12
Aq_sp_Aq107_03294,COG3682,,,PF03965.17
Aq_sp_Aq107_03295,COG3591,,,PF00629.24
Aq_sp_Aq107_03296,COG0486,,K03650,PF00025.22
Aq_sp_Aq107_03297,COG1960,,,PF01756.20
Aq_sp_Aq107_03299,COG0735,,,PF01475.20
Aq_sp_Aq107_03300,COG1404,,,PF05922.17
Aq_sp_Aq107_03301,COG4337,,,
Aq_sp_Aq107_03304,,,,PF13795.7
Aq_sp_Aq107_03305,,,,PF19147.1
Aq_sp_Aq107_03307,COG0523,,,PF02492.20
Aq_sp_Aq107_03308,COG0737,,K08693,PF00149.29
Aq_sp_Aq107_03309,COG0737,,,PF02872.19
Aq_sp_Aq107_03311,COG4591,,,PF02687.22
Aq_sp_Aq107_03312,COG1136,,K11635,PF13555.7
Aq_sp_Aq107_03313,COG0302,,K01495,PF01227.23
Aq_sp_Aq107_03314,COG1506,,,PF05448.13
Aq_sp_Aq107_03315,COG0523,,,PF02492.20
Aq_sp_Aq107_03316,COG1131,,K01990,PF13304.7
Aq_sp_Aq107_03317,COG4773,,K02014,PF13715.7
Aq_sp_Aq107_03318,COG1277,,,PF12679.8
Aq_sp_Aq107_03319,,,,PF12679.8
Aq_sp_Aq107_03320,COG3608,,K15784,PF04952.15
Aq_sp_Aq107_03321,COG3576,,,PF01243.21
Aq_sp_Aq107_03322,COG0642,,,PF02518.27
Aq_sp_Aq107_03323,COG2204,,K07713,PF00004.30
Aq_sp_Aq107_03324,COG0845,,,PF13437.7
Aq_sp_Aq107_03325,COG1136,,K02003,PF13304.7
Aq_sp_Aq107_03326,COG2885,,,PF13620.7
Aq_sp_Aq107_03327,COG0566,,,PF00588.20
Aq_sp_Aq107_03328,,,,PF13715.7
Aq_sp_Aq107_03329,COG3324,,,PF00903.26
Aq_sp_Aq107_03330,,,,PF13715.7
Aq_sp_Aq107_03331,COG0513,,K05592,PF03880.16
Aq_sp_Aq107_03332,COG3823,,,PF05096.13
Aq_sp_Aq107_03333,COG1028,,K17754,PF00106.26
Aq_sp_Aq107_03334,COG0176,,K00616,PF00923.20
Aq_sp_Aq107_03336,COG0488,,,PF13304.7
Aq_sp_Aq107_03337,COG1309,,,
Aq_sp_Aq107_03338,COG1018,,,PF00970.25
Aq_sp_Aq107_03339,COG2303,,K03333,PF01266.25
Aq_sp_Aq107_03340,,,,PF09413.11
Aq_sp_Aq107_03342,COG1680,,,PF00144.25
Aq_sp_Aq107_03343,COG0072,,K01890,PF03483.18
Aq_sp_Aq107_03345,,,,PF00578.22
Aq_sp_Aq107_03346,COG4783,,,PF11138.9
Aq_sp_Aq107_03347,COG0280,,K13788,PF13500.7
Aq_sp_Aq107_03348,COG0282,,K00925,PF00871.18
Aq_sp_Aq107_03349,COG2356,,,PF04231.14
Aq_sp_Aq107_03351,COG0693,,,PF01965.25
Aq_sp_Aq107_03352,COG0664,,,PF00027.30
Aq_sp_Aq107_03353,COG0592,,K02338,PF00712.20
Aq_sp_Aq107_03354,,,,PF13899.7
Aq_sp_Aq107_03355,,,,PF12867.8
Aq_sp_Aq107_03356,COG1277,,,PF12679.8
Aq_sp_Aq107_03357,COG1912,,,PF01887.17
Aq_sp_Aq107_03358,COG1702,,,PF13245.7
Aq_sp_Aq107_03359,,,,PF05635.12
Aq_sp_Aq107_03360,COG0152,,K01923,PF01259.19
Aq_sp_Aq107_03361,,,,PF13778.7
Aq_sp_Aq107_03364,COG3209,,,PF15528.7
Aq_sp_Aq107_03365,,,,PF03903.14
Aq_sp_Aq107_03367,COG0473,,,PF00180.21
Aq_sp_Aq107_03368,COG0066,,K01704,PF00694.20
Aq_sp_Aq107_03369,COG0065,,K01703,PF00330.21
Aq_sp_Aq107_03370,COG0119,,K01649,PF00682.20
Aq_sp_Aq107_03372,COG0697,,,PF00892.21
Aq_sp_Aq107_03374,COG0564,,K06175,PF00849.23
Aq_sp_Aq107_03375,COG0413,,K00606,PF02548.16
Aq_sp_Aq107_03377,,,,PF02517.17
Aq_sp_Aq107_03378,COG1760,,K01752,PF03313.16
Aq_sp_Aq107_03379,COG0443,,K04043,PF14450.7
Aq_sp_Aq107_03380,COG1541,,,
Aq_sp_Aq107_03381,,,,PF18962.1
Aq_sp_Aq107_03382,COG0405,,K00681,PF01019.22
Aq_sp_Aq107_03383,COG2849,,,PF07661.14
Aq_sp_Aq107_03384,COG3124,,K08682,PF04336.13
Aq_sp_Aq107_03385,COG1109,,,PF02878.17
Aq_sp_Aq107_03386,COG1560,,K12974,PF03279.14
Aq_sp_Aq107_03387,COG1560,,,PF03279.14
Aq_sp_Aq107_03388,COG0705,,,PF01694.23
Aq_sp_Aq107_03389,COG0526,,,PF00578.22
Aq_sp_Aq107_03391,,,,PF18967.1
Aq_sp_Aq107_03392,COG2831,,,PF00149.29
Aq_sp_Aq107_03395,COG1670,,,PF00583.26
Aq_sp_Aq107_03396,,,,PF06977.12
Aq_sp_Aq107_03397,COG0783,,K04047,PF00210.25
Aq_sp_Aq107_03398,COG1443,,,PF00293.29
Aq_sp_Aq107_03399,COG3677,,,PF13384.7
Aq_sp_Aq107_03401,COG4327,,,PF13937.7
Aq_sp_Aq107_03402,COG4147,,K14393,PF00474.18
Aq_sp_Aq107_03403,COG0591,,,PF02518.27
Aq_sp_Aq107_03404,COG0745,,K07668,PF00072.25
Aq_sp_Aq107_03405,COG0365,,K01895,PF16177.6
Aq_sp_Aq107_03406,COG1363,,,PF01546.29
Aq_sp_Aq107_03407,,,,PF14127.7
Aq_sp_Aq107_03408,COG1331,GH88,,PF03663.15
Aq_sp_Aq107_03409,COG3250,GH2,,PF16355.6
Aq_sp_Aq107_03410,COG1904,,K01812,PF02614.15
Aq_sp_Aq107_03411,COG0668,,K03442,PF00924.19
Aq_sp_Aq107_03412,,,,PF13795.7
Aq_sp_Aq107_03413,COG2131,,,PF00383.24
Aq_sp_Aq107_03414,COG0793,,,PF13180.7
Aq_sp_Aq107_03415,COG2095,,,PF01914.18
Aq_sp_Aq107_03416,,,,PF11307.9
Aq_sp_Aq107_03418,COG4995,,,PF12770.8
Aq_sp_Aq107_03420,COG1595,,,PF04542.15
Aq_sp_Aq107_03421,COG2885,,,PF00691.21
Aq_sp_Aq107_03423,COG0208,,K00526,PF00268.22
Aq_sp_Aq107_03424,COG0209,,K00525,PF03477.17
Aq_sp_Aq107_03425,,,,PF13240.7
Aq_sp_Aq107_03426,COG1266,,,PF02517.17
Aq_sp_Aq107_03427,COG0232,,,PF01966.23
Aq_sp_Aq107_03428,COG3227,,,PF02225.23
Aq_sp_Aq107_03429,COG1154,,K01662,PF13292.7
Aq_sp_Aq107_03430,COG0590,,K11991,PF00383.24
Aq_sp_Aq107_03431,COG2905,,,PF00571.29
Aq_sp_Aq107_03432,COG0847,,K03763,PF01612.21
Aq_sp_Aq107_03433,,,,PF13715.7
Aq_sp_Aq107_03434,,,,PF13715.7
Aq_sp_Aq107_03435,COG1278,,K03704,PF00313.23
Aq_sp_Aq107_03437,COG0366,GH13_19,,PF00128.25
Aq_sp_Aq107_03438,COG0038,,,PF00571.29
Aq_sp_Aq107_03439,COG0173,,K01876,PF02938.15
Aq_sp_Aq107_03440,COG1629,,,PF13715.7
Aq_sp_Aq107_03441,,,,PF07980.12
Aq_sp_Aq107_03442,,,,PF03382.15
Aq_sp_Aq107_03443,COG0841,,K15726,PF00873.20
Aq_sp_Aq107_03444,COG0845,,K03585,PF00364.23
Aq_sp_Aq107_03445,COG1538,,,PF02321.19
Aq_sp_Aq107_03446,COG1309,,,PF00440.24
Aq_sp_Aq107_03447,COG0142,,K13787,PF00348.18
Aq_sp_Aq107_03452,COG0567,,K00164,PF16078.6
Aq_sp_Aq107_03453,COG0508,,K00658,PF00198.24
Aq_sp_Aq107_03454,COG1044,,K02536,PF00132.25
Aq_sp_Aq107_03455,,GH9,,PF02927.15
Aq_sp_Aq107_03457,COG1121,,K06148,PF13304.7
Aq_sp_Aq107_03458,COG1257,,K00054,PF00368.19
Aq_sp_Aq107_03459,COG1506,,K18574,PF00561.21
Aq_sp_Aq107_03460,COG3104,,,PF07690.17
Aq_sp_Aq107_03461,COG3104,,,PF07690.17
Aq_sp_Aq107_03462,COG2143,,,PF00085.21
Aq_sp_Aq107_03464,COG1680,,K01467,PF00144.25
Aq_sp_Aq107_03465,COG0658,,,PF03772.17
Aq_sp_Aq107_03467,COG0791,,,PF00877.20
Aq_sp_Aq107_03468,COG0763,GT19,K00748,PF02684.16
Aq_sp_Aq107_03470,COG0496,,K03787,PF01975.18
Aq_sp_Aq107_03471,COG0793,,K03797,PF11818.9
Aq_sp_Aq107_03472,COG1173,,,PF00528.23
Aq_sp_Aq107_03473,,,,PF13462.7
Aq_sp_Aq107_03474,COG1864,,K01173,PF01223.24
Aq_sp_Aq107_03475,COG0772,,K05837,PF01098.20
Aq_sp_Aq107_03476,COG0768,,K05515,PF03717.16
Aq_sp_Aq107_03478,COG1792,,K03570,PF04085.15
Aq_sp_Aq107_03479,COG1077,,K03569,PF00022.20
Aq_sp_Aq107_03480,COG0138,,K00602,PF01808.19
Aq_sp_Aq107_03481,COG0577,,,PF02687.22
Aq_sp_Aq107_03482,,,,PF19078.1
Aq_sp_Aq107_03490,,,,PF11042.9
Aq_sp_Aq107_03493,,,,PF14206.7
Aq_sp_Aq107_03495,COG3063,,,PF12569.9
Aq_sp_Aq107_03497,,,,PF01381.23
Aq_sp_Aq107_03499,COG2110,,,PF01661.22
Aq_sp_Aq107_03502,COG4886,,,PF12799.8
Aq_sp_Aq107_03504,COG1403,,,PF01844.24
Aq_sp_Aq107_03508,COG2020,,,PF06966.13
Aq_sp_Aq107_03509,COG0735,,,PF01475.20
Aq_sp_Aq107_03510,COG1629,,,PF13715.7
Aq_sp_Aq107_03512,COG4974,,,PF00589.23
Aq_sp_Aq107_03514,COG1200,,K03655,PF00270.30
Aq_sp_Aq107_03515,COG0308,,,PF01433.21
Aq_sp_Aq107_03516,COG4667,,,PF01734.23
Aq_sp_Aq107_03517,COG4667,,,PF01734.23
Aq_sp_Aq107_03518,COG3291,,,PF19081.1
Aq_sp_Aq107_03521,,,,PF12681.8
Aq_sp_Aq107_03523,COG0069,,,PF01645.18
Aq_sp_Aq107_03524,COG1473,,K21613,PF07687.15
Aq_sp_Aq107_03525,,,,PF02635.16
Aq_sp_Aq107_03526,COG3291,,,PF19081.1
Aq_sp_Aq107_03528,COG0210,,,PF13245.7
Aq_sp_Aq107_03529,COG0366,GCBM26+GH13_19,,PF00128.25
Aq_sp_Aq107_03530,COG2197,,K07696,PF00196.20
Aq_sp_Aq107_03531,COG4585,,,PF02518.27
Aq_sp_Aq107_03533,COG3501,,,PF04717.13
Aq_sp_Aq107_03535,,,,PF14107.7
Aq_sp_Aq107_03536,,,,PF11692.9
Aq_sp_Aq107_03537,,,,PF01476.21
Aq_sp_Aq107_03539,COG3179,GCBM50+GH19,,
Aq_sp_Aq107_03540,COG4886,,,PF16410.6
Aq_sp_Aq107_03541,COG2197,,K07696,PF00196.20
Aq_sp_Aq107_03542,COG4585,,,PF02518.27
Aq_sp_Aq107_03543,COG1271,,K00425,PF01654.18
Aq_sp_Aq107_03544,COG1294,,K00426,PF02322.16
Aq_sp_Aq107_03545,,,,PF01569.22
Aq_sp_Aq107_03546,COG2207,,K02099,PF02311.20
Aq_sp_Aq107_03548,COG2207,,,PF12833.8
Aq_sp_Aq107_03549,COG1360,,,PF08614.12
Aq_sp_Aq107_03551,COG3182,,,PF03929.17
Aq_sp_Aq107_03552,COG1629,,,PF13715.7
Aq_sp_Aq107_03553,COG0104,,K01939,PF00709.22
Aq_sp_Aq107_03554,COG0735,,K03711,PF01475.20
Aq_sp_Aq107_03555,COG0317,,K01139,PF13291.7
Aq_sp_Aq107_03556,COG0501,,,PF01435.19
Aq_sp_Aq107_03557,COG0566,,K21514,PF00588.20
Aq_sp_Aq107_03558,COG0292,,K02887,PF00453.19
Aq_sp_Aq107_03559,COG0290,,,PF00707.23
Aq_sp_Aq107_03560,COG0441,,K01868,PF03129.21
Aq_sp_Aq107_03561,,,,PF11751.9
Aq_sp_Aq107_03562,COG2885,,,PF13620.7
Aq_sp_Aq107_03563,COG1443,,K01823,PF00293.29
Aq_sp_Aq107_03564,COG0720,,K01737,PF01242.20
Aq_sp_Aq107_03565,COG1225,,K03564,PF00578.22
Aq_sp_Aq107_03566,COG1482,,K01809,PF01238.22
Aq_sp_Aq107_03568,,,,PF14289.7
Aq_sp_Aq107_03569,COG5505,,,PF05684.13
Aq_sp_Aq107_03570,COG3975,,,PF05299.13
Aq_sp_Aq107_03571,COG0561,,,PF00702.27
Aq_sp_Aq107_03572,COG1073,,,PF00561.21
Aq_sp_Aq107_03573,,,,PF02265.17
Aq_sp_Aq107_03574,COG2207,,K02855,PF02311.20
Aq_sp_Aq107_03575,COG3145,,,PF13532.7
Aq_sp_Aq107_03577,,,,PF01400.25
Aq_sp_Aq107_03579,COG1506,,,PF05448.13
Aq_sp_Aq107_03580,COG1225,,,PF00578.22
Aq_sp_Aq107_03581,,,,PF11028.9
