row_0,CAZyme
Aq_sp_Aq349_03950,PF01523.17
Aq_sp_Aq349_03951,PF13709.7
Aq_sp_Aq349_03952,PF00004.30
Aq_sp_Aq349_03953,PF01882.19
Aq_sp_Aq349_03954,PF07584.12
Aq_sp_Aq349_03957,PF06695.12
Aq_sp_Aq349_03960,PF01590.27
Aq_sp_Aq349_03961,PF00155.22
Aq_sp_Aq349_03962,PF12833.8
Aq_sp_Aq349_03963,PF00025.22
Aq_sp_Aq349_03964,PF00629.24
Aq_sp_Aq349_03965,PF12799.8
Aq_sp_Aq349_03966,PF09685.11
Aq_sp_Aq349_03967,PF02518.27
Aq_sp_Aq349_03968,PF00909.22
Aq_sp_Aq349_03969,PF00543.23
Aq_sp_Aq349_03970,PF00310.22
Aq_sp_Aq349_03971,PF01593.25
Aq_sp_Aq349_03973,PF00144.25
Aq_sp_Aq349_03974,PF03572.19
Aq_sp_Aq349_03975,PF13797.7
Aq_sp_Aq349_03976,PF03965.17
Aq_sp_Aq349_03978,PF13649.7
Aq_sp_Aq349_03979,PF03928.15
Aq_sp_Aq349_03980,PF04952.15
Aq_sp_Aq349_03981,PF00571.29
Aq_sp_Aq349_03982,PF00561.21
Aq_sp_Aq349_03983,PF07687.15
Aq_sp_Aq349_03984,PF00515.29
Aq_sp_Aq349_03985,PF05163.13
Aq_sp_Aq349_03986,PF00027.30
Aq_sp_Aq349_03987,PF07676.13
Aq_sp_Aq349_03988,PF03625.15
Aq_sp_Aq349_03989,PF00712.20
Aq_sp_Aq349_03990,PF12867.8
Aq_sp_Aq349_03991,PF02518.27
Aq_sp_Aq349_03992,PF01032.19
Aq_sp_Aq349_03993,PF01497.19
Aq_sp_Aq349_03994,PF00300.23
Aq_sp_Aq349_03995,PF02654.16
Aq_sp_Aq349_03996,PF02277.18
Aq_sp_Aq349_03997,PF02283.17
Aq_sp_Aq349_03998,PF07715.16
Aq_sp_Aq349_03999,PF03572.19
Aq_sp_Aq349_04000,PF03572.19
Aq_sp_Aq349_04001,PF04542.15
Aq_sp_Aq349_04003,PF14060.7
Aq_sp_Aq349_04004,PF14060.7
Aq_sp_Aq349_04005,PF08328.12
Aq_sp_Aq349_04007,PF14376.7
Aq_sp_Aq349_04008,PF02146.18
Aq_sp_Aq349_04009,PF04397.16
Aq_sp_Aq349_04010,PF02518.27
Aq_sp_Aq349_04011,PF00072.25
Aq_sp_Aq349_04012,PF16347.6
Aq_sp_Aq349_04015,PF13715.7
Aq_sp_Aq349_04016,PF03960.16
Aq_sp_Aq349_04017,PF03462.19
Aq_sp_Aq349_04018,PF16313.6
Aq_sp_Aq349_04019,PF05147.14
Aq_sp_Aq349_04021,PF10439.10
Aq_sp_Aq349_04023,PF13441.7
Aq_sp_Aq349_04024,PF10439.10
Aq_sp_Aq349_04025,PF00529.21
Aq_sp_Aq349_04026,PF00664.24
Aq_sp_Aq349_04028,PF12833.8
Aq_sp_Aq349_04029,PF00155.22
Aq_sp_Aq349_04030,PF07411.13
Aq_sp_Aq349_04031,PF02575.17
Aq_sp_Aq349_04032,PF00326.22
Aq_sp_Aq349_04033,PF00291.26
Aq_sp_Aq349_04034,PF00155.22
Aq_sp_Aq349_04035,PF00583.26
Aq_sp_Aq349_04036,PF13557.7
Aq_sp_Aq349_04037,PF16118.6
Aq_sp_Aq349_04038,PF09586.11
Aq_sp_Aq349_04039,GT4
Aq_sp_Aq349_04040,PF00196.20
Aq_sp_Aq349_04041,PF07730.14
Aq_sp_Aq349_04042,PF00028.18
Aq_sp_Aq349_04043,PF00520.32
Aq_sp_Aq349_04044,PF07070.12
Aq_sp_Aq349_04045,PF00028.18
Aq_sp_Aq349_04046,PF00028.18
Aq_sp_Aq349_04047,PF00028.18
Aq_sp_Aq349_04048,PF01943.18
Aq_sp_Aq349_04051,PF04909.15
Aq_sp_Aq349_04053,PF13191.7
Aq_sp_Aq349_04054,PF07638.12
Aq_sp_Aq349_04055,PF00730.26
Aq_sp_Aq349_04056,PF04397.16
Aq_sp_Aq349_04057,PF06580.14
Aq_sp_Aq349_04058,PF06580.14
Aq_sp_Aq349_04059,PF13229.7
Aq_sp_Aq349_04060,PF00578.22
Aq_sp_Aq349_04062,PF00753.28
Aq_sp_Aq349_04064,PF14054.7
Aq_sp_Aq349_04065,PF13715.7
Aq_sp_Aq349_04066,PF00028.18
Aq_sp_Aq349_04067,PF13860.7
Aq_sp_Aq349_04069,GH31
Aq_sp_Aq349_04071,PF03473.18
Aq_sp_Aq349_04072,PF08818.12
Aq_sp_Aq349_04073,PF00589.23
Aq_sp_Aq349_04076,PF09414.11
Aq_sp_Aq349_04083,PF09346.11
Aq_sp_Aq349_04084,PF02311.20
Aq_sp_Aq349_04085,PF00930.22
Aq_sp_Aq349_04087,PF00144.25
Aq_sp_Aq349_04088,PF00144.25
Aq_sp_Aq349_04089,PF13463.7
Aq_sp_Aq349_04090,PF01168.21
Aq_sp_Aq349_04091,PF03807.18
Aq_sp_Aq349_04094,PF00515.29
Aq_sp_Aq349_04096,PF04542.15
Aq_sp_Aq349_04097,PF00155.22
Aq_sp_Aq349_04098,COG0535
Aq_sp_Aq349_04099,PF00155.22
Aq_sp_Aq349_04100,PF00028.18
Aq_sp_Aq349_04102,PF13505.7
Aq_sp_Aq349_04103,PF13675.7
Aq_sp_Aq349_04105,PF00072.25
Aq_sp_Aq349_04106,PF02518.27
Aq_sp_Aq349_04107,PF00561.21
Aq_sp_Aq349_04108,PF03411.14
Aq_sp_Aq349_04109,PF01979.21
Aq_sp_Aq349_04110,PF07584.12
Aq_sp_Aq349_04111,PF13505.7
Aq_sp_Aq349_04112,PF01266.25
Aq_sp_Aq349_04113,PF01590.27
Aq_sp_Aq349_04114,PF03150.15
Aq_sp_Aq349_04116,PF09674.11
Aq_sp_Aq349_04117,PF12833.8
Aq_sp_Aq349_04118,PF12388.9
Aq_sp_Aq349_04119,PF12388.9
Aq_sp_Aq349_04120,PF13175.7
Aq_sp_Aq349_04121,GCBM9
Aq_sp_Aq349_04122,PF01625.22
Aq_sp_Aq349_04123,PF01227.23
Aq_sp_Aq349_04127,PF09206.12
Aq_sp_Aq349_04129,PF06078.12
Aq_sp_Aq349_04130,PF00389.31
Aq_sp_Aq349_04131,PF00266.20
Aq_sp_Aq349_04132,PF05893.15
Aq_sp_Aq349_04133,PF00037.28
Aq_sp_Aq349_04134,PF13505.7
Aq_sp_Aq349_04135,PF00561.21
Aq_sp_Aq349_04136,PF00561.21
Aq_sp_Aq349_04138,GH13_19
Aq_sp_Aq349_04139,PF01040.19
Aq_sp_Aq349_04140,PF00753.28
Aq_sp_Aq349_04141,PF13378.7
Aq_sp_Aq349_04142,PF02517.17
Aq_sp_Aq349_04143,PF00501.29
Aq_sp_Aq349_04144,PF13715.7
Aq_sp_Aq349_04145,PF00557.25
Aq_sp_Aq349_04146,PF00246.25
Aq_sp_Aq349_04147,PF01039.23
Aq_sp_Aq349_04148,PF13173.7
Aq_sp_Aq349_04149,PF12689.8
Aq_sp_Aq349_04150,PF00302.19
Aq_sp_Aq349_04151,PF11251.9
Aq_sp_Aq349_04152,PF00282.20
Aq_sp_Aq349_04153,PF00849.23
Aq_sp_Aq349_04154,PF00313.23
Aq_sp_Aq349_04155,PF12706.8
Aq_sp_Aq349_04156,PF01925.20
Aq_sp_Aq349_04157,PF01740.22
Aq_sp_Aq349_04158,PF13715.7
Aq_sp_Aq349_04159,PF01565.24
Aq_sp_Aq349_04160,PF06291.12
Aq_sp_Aq349_04161,PF12844.8
Aq_sp_Aq349_04162,PF13657.7
Aq_sp_Aq349_04163,PF00892.21
Aq_sp_Aq349_04165,PF01546.29
Aq_sp_Aq349_04166,PF07995.12
Aq_sp_Aq349_04167,PF01810.19
Aq_sp_Aq349_04168,PF01037.22
Aq_sp_Aq349_04169,PF13715.7
Aq_sp_Aq349_04170,PF12833.8
Aq_sp_Aq349_04171,PF00027.30
Aq_sp_Aq349_04172,GT60
Aq_sp_Aq349_04173,PF13640.7
Aq_sp_Aq349_04176,PF05163.13
Aq_sp_Aq349_04177,PF08240.13
Aq_sp_Aq349_04178,PF00144.25
Aq_sp_Aq349_04179,PF00583.26
Aq_sp_Aq349_04181,PF10056.10
Aq_sp_Aq349_04184,PF04116.14
Aq_sp_Aq349_04185,PF02517.17
Aq_sp_Aq349_04188,PF01079.21
Aq_sp_Aq349_04189,GH113
Aq_sp_Aq349_04191,PF12833.8
Aq_sp_Aq349_04192,PF01965.25
Aq_sp_Aq349_04193,PF12893.8
Aq_sp_Aq349_04194,PF14534.7
Aq_sp_Aq349_04195,PF00313.23
Aq_sp_Aq349_04197,PF02311.20
Aq_sp_Aq349_04198,PF00202.22
Aq_sp_Aq349_04199,PF01734.23
Aq_sp_Aq349_04200,PF04397.16
Aq_sp_Aq349_04201,PF06580.14
Aq_sp_Aq349_04202,PF13715.7
Aq_sp_Aq349_04204,PF01965.25
Aq_sp_Aq349_04205,PF12833.8
Aq_sp_Aq349_04206,PF01979.21
Aq_sp_Aq349_04207,PF06580.14
Aq_sp_Aq349_04208,PF04397.16
Aq_sp_Aq349_04209,PF18417.2
Aq_sp_Aq349_04210,PF01266.25
Aq_sp_Aq349_04211,PF00704.29
Aq_sp_Aq349_04212,PF00515.29
Aq_sp_Aq349_04213,PF04397.16
Aq_sp_Aq349_04214,PF06580.14
Aq_sp_Aq349_04215,PF13450.7
Aq_sp_Aq349_04217,PF07696.12
Aq_sp_Aq349_04218,PF12833.8
Aq_sp_Aq349_04219,PF00561.21
Aq_sp_Aq349_04220,PF00196.20
Aq_sp_Aq349_04221,PF03572.19
Aq_sp_Aq349_04222,PF06580.14
Aq_sp_Aq349_04223,PF04397.16
Aq_sp_Aq349_04224,PF00144.25
Aq_sp_Aq349_04225,PF02517.17
Aq_sp_Aq349_04226,PF04397.16
Aq_sp_Aq349_04227,PF06580.14
Aq_sp_Aq349_04228,PF00930.22
Aq_sp_Aq349_04229,PF00144.25
Aq_sp_Aq349_04230,PF07676.13
Aq_sp_Aq349_04231,PF01061.25
Aq_sp_Aq349_04232,PF13304.7
Aq_sp_Aq349_04233,PF00126.28
Aq_sp_Aq349_04234,PF01177.23
Aq_sp_Aq349_04235,PF13385.7
Aq_sp_Aq349_04236,PF04397.16
Aq_sp_Aq349_04237,PF06580.14
Aq_sp_Aq349_04238,PF00023.31
Aq_sp_Aq349_04240,PF00144.25
Aq_sp_Aq349_04241,PF03572.19
Aq_sp_Aq349_04242,PF07676.13
Aq_sp_Aq349_04243,PF07676.13
Aq_sp_Aq349_04244,PF12833.8
Aq_sp_Aq349_04245,PF12412.9
Aq_sp_Aq349_04246,PF01551.23
Aq_sp_Aq349_04248,PF06580.14
Aq_sp_Aq349_04249,PF04397.16
Aq_sp_Aq349_04250,PF12833.8
Aq_sp_Aq349_04251,PF03572.19
Aq_sp_Aq349_04252,PF06580.14
Aq_sp_Aq349_04253,PF04397.16
Aq_sp_Aq349_04254,PF01546.29
Aq_sp_Aq349_04255,PF03572.19
Aq_sp_Aq349_04256,PF00028.18
Aq_sp_Aq349_04257,PF12833.8
Aq_sp_Aq349_04258,PF00144.25
Aq_sp_Aq349_04259,PF07676.13
Aq_sp_Aq349_04260,PF00144.25
Aq_sp_Aq349_04261,PF13505.7
Aq_sp_Aq349_04263,PF00561.21
Aq_sp_Aq349_04266,PF06580.14
Aq_sp_Aq349_04271,PF07719.18
Aq_sp_Aq349_04275,PF12844.8
Aq_sp_Aq349_04278,PF00078.28
Aq_sp_Aq349_04279,PF13175.7
Aq_sp_Aq349_04280,PF13245.7
Aq_sp_Aq349_04281,PF12844.8
Aq_sp_Aq349_04282,PF12161.9
Aq_sp_Aq349_04283,PF01420.20
Aq_sp_Aq349_04284,PF13304.7
Aq_sp_Aq349_04287,PF14059.7
Aq_sp_Aq349_04289,PF07690.17
Aq_sp_Aq349_04290,PF13715.7
Aq_sp_Aq349_04291,PF00089.27
Aq_sp_Aq349_04292,PF04264.14
Aq_sp_Aq349_04293,PF13569.7
Aq_sp_Aq349_04295,PF01648.21
Aq_sp_Aq349_04296,K02078
Aq_sp_Aq349_04297,PF00109.27
Aq_sp_Aq349_04298,PF07859.14
Aq_sp_Aq349_04299,PF07977.14
Aq_sp_Aq349_04301,PF00106.26
Aq_sp_Aq349_04302,PF08545.11
Aq_sp_Aq349_04303,PF01739.19
Aq_sp_Aq349_04304,PF01266.25
Aq_sp_Aq349_04305,PF13488.7
Aq_sp_Aq349_04306,PF13648.7
Aq_sp_Aq349_04307,PF11700.9
Aq_sp_Aq349_04308,PF01435.19
Aq_sp_Aq349_04309,GH31
Aq_sp_Aq349_04310,GCBM48+GH13_9
Aq_sp_Aq349_04311,PF00483.24
Aq_sp_Aq349_04312,GT5
Aq_sp_Aq349_04313,PF08713.12
Aq_sp_Aq349_04314,PF01266.25
Aq_sp_Aq349_04316,PF08279.13
Aq_sp_Aq349_04317,PF00999.22
Aq_sp_Aq349_04318,PF02253.16
Aq_sp_Aq349_04320,PF04542.15
Aq_sp_Aq349_04322,PF00144.25
Aq_sp_Aq349_04323,GCBM9
Aq_sp_Aq349_04324,PF12893.8
Aq_sp_Aq349_04325,PF11695.9
Aq_sp_Aq349_04326,PF02311.20
Aq_sp_Aq349_04329,PF01063.20
Aq_sp_Aq349_04330,PF02622.16
Aq_sp_Aq349_04331,PF00216.22
Aq_sp_Aq349_04332,PF02911.19
Aq_sp_Aq349_04333,PF00270.30
Aq_sp_Aq349_04334,PF13238.7
Aq_sp_Aq349_04335,PF03929.17
Aq_sp_Aq349_04336,PF00111.28
Aq_sp_Aq349_04337,PF02738.19
Aq_sp_Aq349_04338,PF13478.7
Aq_sp_Aq349_04339,PF12804.8
Aq_sp_Aq349_04340,PF04359.15
Aq_sp_Aq349_04341,PF14123.7
Aq_sp_Aq349_04342,PF00275.21
Aq_sp_Aq349_04343,PF02518.27
Aq_sp_Aq349_04344,PF00313.23
Aq_sp_Aq349_04346,PF01872.18
Aq_sp_Aq349_04348,PF08241.13
Aq_sp_Aq349_04349,PF01638.18
Aq_sp_Aq349_04350,PF00583.26
Aq_sp_Aq349_04351,PF12952.8
Aq_sp_Aq349_04354,PF06271.13
Aq_sp_Aq349_04355,PF00144.25
Aq_sp_Aq349_04356,PF00144.25
Aq_sp_Aq349_04357,PF00144.25
Aq_sp_Aq349_04358,PF12833.8
Aq_sp_Aq349_04360,PF03572.19
Aq_sp_Aq349_04361,PF12833.8
Aq_sp_Aq349_04363,PF08818.12
Aq_sp_Aq349_04365,PF02012.21
Aq_sp_Aq349_04366,PF12643.8
Aq_sp_Aq349_04367,PF04397.16
Aq_sp_Aq349_04368,PF06580.14
Aq_sp_Aq349_04370,PF12867.8
Aq_sp_Aq349_04371,PF08803.12
Aq_sp_Aq349_04372,PF12833.8
Aq_sp_Aq349_04373,PF00291.26
Aq_sp_Aq349_04374,PF12833.8
Aq_sp_Aq349_04375,PF00190.23
Aq_sp_Aq349_04377,PF07883.12
Aq_sp_Aq349_04378,PF01810.19
Aq_sp_Aq349_04379,PF12833.8
Aq_sp_Aq349_04383,PF01979.21
Aq_sp_Aq349_04384,PF05013.13
Aq_sp_Aq349_04385,PF05962.12
Aq_sp_Aq349_04386,PF01175.19
Aq_sp_Aq349_04387,PF01979.21
Aq_sp_Aq349_04388,PF00221.20
Aq_sp_Aq349_04389,PF00126.28
Aq_sp_Aq349_04390,PF07366.13
Aq_sp_Aq349_04391,PF00875.19
Aq_sp_Aq349_04392,PF00106.26
Aq_sp_Aq349_04393,COG4276
Aq_sp_Aq349_04395,PF00230.21
Aq_sp_Aq349_04396,PF11138.9
Aq_sp_Aq349_04398,PF02136.21
Aq_sp_Aq349_04400,PF11335.9
Aq_sp_Aq349_04401,PF02683.16
Aq_sp_Aq349_04403,PF01408.23
Aq_sp_Aq349_04404,PF00474.18
Aq_sp_Aq349_04405,PF02585.18
Aq_sp_Aq349_04406,PF00474.18
Aq_sp_Aq349_04407,PF00488.22
Aq_sp_Aq349_04408,PF03167.20
Aq_sp_Aq349_04409,PF09084.12
Aq_sp_Aq349_04410,PF01048.21
Aq_sp_Aq349_04411,PF08874.11
Aq_sp_Aq349_04412,PF01253.23
Aq_sp_Aq349_04413,PF03171.21
Aq_sp_Aq349_04414,PF00676.21
Aq_sp_Aq349_04415,PF01073.20
Aq_sp_Aq349_04416,PF00984.20
Aq_sp_Aq349_04417,PF01943.18
Aq_sp_Aq349_04419,PF04230.14
Aq_sp_Aq349_04420,PF01757.23
Aq_sp_Aq349_04421,GT4
Aq_sp_Aq349_04422,GT4
Aq_sp_Aq349_04423,PF00501.29
Aq_sp_Aq349_04424,PF00550.26
Aq_sp_Aq349_04425,PF03062.20
Aq_sp_Aq349_04427,PF00132.25
Aq_sp_Aq349_04428,PF14897.7
Aq_sp_Aq349_04429,GT2_Glycos_transf_2
Aq_sp_Aq349_04430,GT4
Aq_sp_Aq349_04431,COG1541
Aq_sp_Aq349_04432,GT4
Aq_sp_Aq349_04433,PF03062.20
Aq_sp_Aq349_04434,COG2755
Aq_sp_Aq349_04435,PF13229.7
Aq_sp_Aq349_04436,GT4
Aq_sp_Aq349_04437,PF02397.17
Aq_sp_Aq349_04438,PF00583.26
Aq_sp_Aq349_04439,PF00501.29
Aq_sp_Aq349_04440,PF00550.26
Aq_sp_Aq349_04441,PF00132.25
Aq_sp_Aq349_04442,PF02397.17
Aq_sp_Aq349_04443,PF00132.25
Aq_sp_Aq349_04444,PF13480.8
Aq_sp_Aq349_04445,PF13480.8
Aq_sp_Aq349_04446,PF03992.17
Aq_sp_Aq349_04447,PF12833.8
Aq_sp_Aq349_04449,PF03062.20
Aq_sp_Aq349_04450,PF01041.18
Aq_sp_Aq349_04451,PF01073.20
Aq_sp_Aq349_04452,PF02563.17
Aq_sp_Aq349_04453,PF13614.7
Aq_sp_Aq349_04454,K01104
Aq_sp_Aq349_04455,PF10988.9
Aq_sp_Aq349_04458,PF04542.15
Aq_sp_Aq349_04459,PF00004.30
Aq_sp_Aq349_04460,PF00022.20
Aq_sp_Aq349_04461,PF13671.7
Aq_sp_Aq349_04463,GH18
Aq_sp_Aq349_04464,PF01476.21
Aq_sp_Aq349_04465,PF01416.21
Aq_sp_Aq349_04466,PF03473.18
Aq_sp_Aq349_04467,PF01263.21
Aq_sp_Aq349_04468,PF09832.10
Aq_sp_Aq349_04469,PF17032.6
Aq_sp_Aq349_04470,PF14493.7
Aq_sp_Aq349_04471,PF00570.24
Aq_sp_Aq349_04473,PF00270.30
Aq_sp_Aq349_04474,PF01370.22
Aq_sp_Aq349_04477,PF09912.10
Aq_sp_Aq349_04478,PF00027.30
Aq_sp_Aq349_04479,PF00583.26
Aq_sp_Aq349_04480,PF08241.13
Aq_sp_Aq349_04483,PF00291.26
Aq_sp_Aq349_04484,PF00132.25
Aq_sp_Aq349_04485,PF13442.7
Aq_sp_Aq349_04486,PF00115.21
Aq_sp_Aq349_04487,PF07728.15
Aq_sp_Aq349_04488,PF00092.29
Aq_sp_Aq349_04489,PF01814.24
Aq_sp_Aq349_04490,PF00510.19
Aq_sp_Aq349_04491,PF00571.29
Aq_sp_Aq349_04492,PF09365.11
Aq_sp_Aq349_04494,PF00106.26
Aq_sp_Aq349_04495,PF00106.26
Aq_sp_Aq349_04496,PF00440.24
Aq_sp_Aq349_04497,PF00583.26
Aq_sp_Aq349_04498,PF00877.20
Aq_sp_Aq349_04499,PF00109.27
Aq_sp_Aq349_04500,PF00028.18
Aq_sp_Aq349_04501,PF07698.12
Aq_sp_Aq349_04502,PF00924.19
Aq_sp_Aq349_04503,PF13715.7
Aq_sp_Aq349_04504,PF13715.7
Aq_sp_Aq349_04506,PF02421.19
Aq_sp_Aq349_04507,PF00892.21
Aq_sp_Aq349_04508,PF02518.27
Aq_sp_Aq349_04509,PF00561.21
Aq_sp_Aq349_04510,PF05299.13
Aq_sp_Aq349_04511,PF03976.15
Aq_sp_Aq349_04512,PF03976.15
Aq_sp_Aq349_04513,PF00583.26
Aq_sp_Aq349_04514,PF00581.21
Aq_sp_Aq349_04515,PF00126.28
Aq_sp_Aq349_04516,PF00204.26
Aq_sp_Aq349_04517,PF00521.21
Aq_sp_Aq349_04518,PF00583.26
Aq_sp_Aq349_04519,PF03831.15
Aq_sp_Aq349_04520,PF13715.7
Aq_sp_Aq349_04521,PF00144.25
Aq_sp_Aq349_04523,PF06580.14
Aq_sp_Aq349_04524,PF04397.16
Aq_sp_Aq349_04525,PF14526.7
Aq_sp_Aq349_04526,PF03150.15
Aq_sp_Aq349_04528,PF04784.15
Aq_sp_Aq349_04529,PF13510.7
Aq_sp_Aq349_04530,PF01257.20
Aq_sp_Aq349_04531,PF02634.16
Aq_sp_Aq349_04532,PF01268.20
Aq_sp_Aq349_04533,PF12730.8
Aq_sp_Aq349_04534,PF13304.7
Aq_sp_Aq349_04535,PF01810.19
Aq_sp_Aq349_04537,PF01381.23
Aq_sp_Aq349_04538,PF00246.25
Aq_sp_Aq349_04539,PF01037.22
Aq_sp_Aq349_04540,PF00311.18
Aq_sp_Aq349_04541,PF12867.8
Aq_sp_Aq349_04543,PF02230.17
Aq_sp_Aq349_04544,PF00561.21
Aq_sp_Aq349_04545,PF00440.24
Aq_sp_Aq349_04546,PF03061.23
Aq_sp_Aq349_04547,PF00425.19
Aq_sp_Aq349_04548,PF02775.22
Aq_sp_Aq349_04549,PF11015.9
Aq_sp_Aq349_04550,PF17783.2
Aq_sp_Aq349_04551,PF00210.25
Aq_sp_Aq349_04553,PF00378.21
Aq_sp_Aq349_04556,PF00676.21
Aq_sp_Aq349_04558,PF18306.2
Aq_sp_Aq349_04559,PF13191.7
Aq_sp_Aq349_04560,PF01562.20
Aq_sp_Aq349_04562,PF01761.21
Aq_sp_Aq349_04563,PF01619.19
Aq_sp_Aq349_04564,PF00903.26
Aq_sp_Aq349_04565,PF00805.23
Aq_sp_Aq349_04566,PF10990.9
Aq_sp_Aq349_04567,PF00155.22
Aq_sp_Aq349_04568,PF12900.8
Aq_sp_Aq349_04569,PF01243.21
Aq_sp_Aq349_04570,PF06906.12
Aq_sp_Aq349_04571,PF00583.26
Aq_sp_Aq349_04572,PF13508.8
Aq_sp_Aq349_04573,PF00583.26
Aq_sp_Aq349_04574,PF02518.27
Aq_sp_Aq349_04576,PF02826.20
Aq_sp_Aq349_04577,PF02367.18
Aq_sp_Aq349_04578,PF08665.13
Aq_sp_Aq349_04579,PF01966.23
Aq_sp_Aq349_04580,PF00132.25
Aq_sp_Aq349_04581,GCE11
Aq_sp_Aq349_04582,PF13720.7
Aq_sp_Aq349_04583,PF01132.21
Aq_sp_Aq349_04584,PF00132.25
Aq_sp_Aq349_04585,PF07366.13
Aq_sp_Aq349_04586,PF02629.20
Aq_sp_Aq349_04588,PF04542.15
Aq_sp_Aq349_04590,PF12770.8
Aq_sp_Aq349_04594,PF00675.21
Aq_sp_Aq349_04595,PF00106.26
Aq_sp_Aq349_04597,PF01145.26
Aq_sp_Aq349_04598,PF00291.26
Aq_sp_Aq349_04599,PF00583.26
Aq_sp_Aq349_04600,PF00041.22
Aq_sp_Aq349_04601,COG3743
Aq_sp_Aq349_04602,PF00691.21
Aq_sp_Aq349_04603,PF01634.19
Aq_sp_Aq349_04604,PF00815.21
Aq_sp_Aq349_04605,PF04864.14
Aq_sp_Aq349_04606,PF00475.19
Aq_sp_Aq349_04607,PF00117.29
Aq_sp_Aq349_04608,PF00977.22
Aq_sp_Aq349_04609,PF01207.18
Aq_sp_Aq349_04610,PF01502.19
Aq_sp_Aq349_04611,PF13585.7
Aq_sp_Aq349_04612,PF11751.9
Aq_sp_Aq349_04613,PF13620.7
Aq_sp_Aq349_04614,PF17092.6
Aq_sp_Aq349_04616,PF00156.28
Aq_sp_Aq349_04617,PF00185.25
Aq_sp_Aq349_04619,PF00578.22
Aq_sp_Aq349_04620,PF00753.28
Aq_sp_Aq349_04621,PF10590.10
Aq_sp_Aq349_04622,PF01345.19
Aq_sp_Aq349_04623,PF00300.23
Aq_sp_Aq349_04624,PF13091.7
Aq_sp_Aq349_04625,PF02541.17
Aq_sp_Aq349_04626,PF13505.7
Aq_sp_Aq349_04627,PF00027.30
Aq_sp_Aq349_04628,PF00501.29
Aq_sp_Aq349_04629,PF00378.21
Aq_sp_Aq349_04631,PF11158.9
Aq_sp_Aq349_04632,PF12833.8
Aq_sp_Aq349_04633,PF00144.25
Aq_sp_Aq349_04634,PF12833.8
Aq_sp_Aq349_04636,PF00107.27
Aq_sp_Aq349_04637,PF07676.13
Aq_sp_Aq349_04638,PF04397.16
Aq_sp_Aq349_04639,PF06580.14
Aq_sp_Aq349_04640,PF06739.12
Aq_sp_Aq349_04641,PF00583.26
Aq_sp_Aq349_04642,PF00756.21
Aq_sp_Aq349_04646,PF18958.1
Aq_sp_Aq349_04647,PF00144.25
Aq_sp_Aq349_04648,PF12833.8
Aq_sp_Aq349_04652,PF14121.7
Aq_sp_Aq349_04653,PF01351.19
Aq_sp_Aq349_04655,GH18+CBM12+CBM5
Aq_sp_Aq349_04657,PF03099.20
Aq_sp_Aq349_04659,PF03572.19
Aq_sp_Aq349_04660,PF00196.20
Aq_sp_Aq349_04662,PF07610.12
Aq_sp_Aq349_04663,PF00515.29
Aq_sp_Aq349_04665,PF01738.19
Aq_sp_Aq349_04666,PF14526.7
Aq_sp_Aq349_04669,PF03572.19
Aq_sp_Aq349_04670,PF05076.14
Aq_sp_Aq349_04671,PF00152.21
Aq_sp_Aq349_04675,PF14345.7
Aq_sp_Aq349_04676,PF09925.10
Aq_sp_Aq349_04678,PF05360.15
Aq_sp_Aq349_04680,PF02311.20
Aq_sp_Aq349_04681,PF03572.19
Aq_sp_Aq349_04683,PF00226.32
Aq_sp_Aq349_04684,PF13173.7
Aq_sp_Aq349_04686,PF12358.9
Aq_sp_Aq349_04687,COG1196
Aq_sp_Aq349_04688,PF01541.25
Aq_sp_Aq349_04691,PF00144.25
Aq_sp_Aq349_04692,PF13468.7
Aq_sp_Aq349_04695,PF14117.7
Aq_sp_Aq349_04697,PF12833.8
Aq_sp_Aq349_04698,PF00144.25
Aq_sp_Aq349_04699,PF16313.6
Aq_sp_Aq349_04700,PF00230.21
Aq_sp_Aq349_04702,PF11066.9
Aq_sp_Aq349_04703,PF01156.20
Aq_sp_Aq349_04706,PF03781.17
Aq_sp_Aq349_04707,PF13972.7
Aq_sp_Aq349_04708,PF00561.21
Aq_sp_Aq349_04711,PF04542.15
Aq_sp_Aq349_04712,PF03795.15
Aq_sp_Aq349_04714,PF10604.10
Aq_sp_Aq349_04715,PF08241.13
Aq_sp_Aq349_04717,PF00753.28
Aq_sp_Aq349_04718,PF00027.30
Aq_sp_Aq349_04720,PF00144.25
Aq_sp_Aq349_04721,PF00106.26
Aq_sp_Aq349_04722,PF12833.8
Aq_sp_Aq349_04723,PF00291.26
Aq_sp_Aq349_04724,PF00560.34
Aq_sp_Aq349_04725,PF02517.17
Aq_sp_Aq349_04726,PF00583.26
Aq_sp_Aq349_04727,PF07366.13
Aq_sp_Aq349_04728,PF18950.1
Aq_sp_Aq349_04729,PF02525.18
Aq_sp_Aq349_04730,PF00797.18
Aq_sp_Aq349_04731,PF00583.26
Aq_sp_Aq349_04732,PF01266.25
Aq_sp_Aq349_04733,PF12833.8
Aq_sp_Aq349_04734,PF13648.7
Aq_sp_Aq349_04735,PF13676.7
Aq_sp_Aq349_04736,PF13715.7
Aq_sp_Aq349_04737,PF12771.8
Aq_sp_Aq349_04739,PF13036.7
Aq_sp_Aq349_04740,COG3014
Aq_sp_Aq349_04741,PF00155.22
Aq_sp_Aq349_04742,GCBM50+GH73
Aq_sp_Aq349_04743,PF00291.26
Aq_sp_Aq349_04744,PF13590.7
Aq_sp_Aq349_04745,PF14014.7
