row_0,COG,CAZyme,KO,Pfam
Aq_sp_Aq349_02975,COG2873,,,PF01053.21
Aq_sp_Aq349_02976,COG2021,,K00641,PF00561.21
Aq_sp_Aq349_02977,COG0527,,K12524,PF00696.29
Aq_sp_Aq349_02978,COG1765,,K07397,PF02566.20
Aq_sp_Aq349_02979,COG0626,,K01761,PF00155.22
Aq_sp_Aq349_02980,,,,PF13648.7
Aq_sp_Aq349_02981,COG3205,,,PF09834.10
Aq_sp_Aq349_02982,COG0175,,K00390,PF01507.20
Aq_sp_Aq349_02983,COG0175,,K00957,PF01507.20
Aq_sp_Aq349_02984,COG2895,,K00955,PF00009.28
Aq_sp_Aq349_02985,COG0155,,,PF05168.15
Aq_sp_Aq349_02986,COG0007,,K02303,PF00590.21
Aq_sp_Aq349_02987,COG1648,,K02302,PF13241.7
Aq_sp_Aq349_02988,COG0492,,K00384,PF03486.15
Aq_sp_Aq349_02989,COG1649,,,PF14871.7
Aq_sp_Aq349_02990,COG4299,,,PF07786.13
Aq_sp_Aq349_02991,COG0633,,K04755,PF00111.28
Aq_sp_Aq349_02992,,,,PF08695.11
Aq_sp_Aq349_02994,COG0646,,K00548,PF02574.17
Aq_sp_Aq349_02995,COG1410,,K00548,PF02310.20
Aq_sp_Aq349_02996,,,,PF05163.13
Aq_sp_Aq349_02997,COG0685,,K00297,PF02219.18
Aq_sp_Aq349_02998,,,,PF09411.11
Aq_sp_Aq349_02999,,,,PF10988.9
Aq_sp_Aq349_03000,COG0642,,,PF02518.27
Aq_sp_Aq349_03001,COG0784,,,PF00072.25
Aq_sp_Aq349_03002,COG1131,,,PF13304.7
Aq_sp_Aq349_03004,COG3239,,,PF00487.25
Aq_sp_Aq349_03005,COG2723,GH1,K05350,PF00232.19
Aq_sp_Aq349_03006,COG1522,,K03719,PF01037.22
Aq_sp_Aq349_03007,COG0451,,,PF01073.20
Aq_sp_Aq349_03008,COG0156,,K00639,PF00155.22
Aq_sp_Aq349_03009,COG0077,,K14170,PF00800.19
Aq_sp_Aq349_03010,COG0436,,K10206,PF00155.22
Aq_sp_Aq349_03011,COG0287,,K00220,PF02826.20
Aq_sp_Aq349_03012,COG2876,,,PF01817.22
Aq_sp_Aq349_03013,COG1162,,K06949,PF01176.20
Aq_sp_Aq349_03014,COG1490,,K07560,PF02580.17
Aq_sp_Aq349_03015,COG1305,,,PF12969.8
Aq_sp_Aq349_03017,COG1694,,,PF03819.18
Aq_sp_Aq349_03018,COG0128,,K00800,PF00275.21
Aq_sp_Aq349_03019,COG0809,,K07568,PF02547.16
Aq_sp_Aq349_03020,,,,PF16036.6
Aq_sp_Aq349_03021,COG0820,,K06941,PF13394.7
Aq_sp_Aq349_03022,COG0142,,,PF00348.18
Aq_sp_Aq349_03023,COG1595,,K03088,PF04542.15
Aq_sp_Aq349_03026,COG3979,,,PF00041.22
Aq_sp_Aq349_03027,COG0358,,,PF10410.10
Aq_sp_Aq349_03028,COG2197,,,PF00196.20
Aq_sp_Aq349_03029,COG0171,,K01916,PF02540.18
Aq_sp_Aq349_03032,COG0218,,,PF01926.24
Aq_sp_Aq349_03033,COG0596,,K16050,PF00561.21
Aq_sp_Aq349_03034,COG2001,,K03925,PF02381.19
Aq_sp_Aq349_03035,COG0275,,K03438,PF01795.20
Aq_sp_Aq349_03036,COG0768,,K08384,PF03793.20
Aq_sp_Aq349_03037,COG0769,,K01928,PF01225.26
Aq_sp_Aq349_03038,COG0472,,K01000,PF00953.22
Aq_sp_Aq349_03039,COG0771,,K01925,PF02875.22
Aq_sp_Aq349_03040,COG0772,,K03588,PF01098.20
Aq_sp_Aq349_03041,COG0707,GT28,K02563,PF03033.21
Aq_sp_Aq349_03042,COG0773,,,PF01225.26
Aq_sp_Aq349_03044,COG0849,,K03590,PF06277.12
Aq_sp_Aq349_03045,COG0206,,,PF12327.9
Aq_sp_Aq349_03046,COG1610,,K09117,PF09424.11
Aq_sp_Aq349_03049,,GCBM9,,PF06452.12
Aq_sp_Aq349_03051,COG3275,,,PF06580.14
Aq_sp_Aq349_03052,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_03053,COG0642,,,PF02518.27
Aq_sp_Aq349_03054,COG2730,GCBM32+GH5_2,,PF00150.19
Aq_sp_Aq349_03055,COG0363,,,PF01182.21
Aq_sp_Aq349_03056,COG0591,,,PF00474.18
Aq_sp_Aq349_03057,COG1209,,,PF00483.24
Aq_sp_Aq349_03058,COG0153,,K00849,PF10509.10
Aq_sp_Aq349_03059,,,,PF11958.9
Aq_sp_Aq349_03060,,,,PF01839.24
Aq_sp_Aq349_03061,,,,PF14322.7
Aq_sp_Aq349_03062,COG1629,,,PF13715.7
Aq_sp_Aq349_03063,COG0673,GH109,,PF01408.23
Aq_sp_Aq349_03064,COG0642,,,PF02518.27
Aq_sp_Aq349_03066,COG2274,,,PF00664.24
Aq_sp_Aq349_03067,COG1566,,,PF00364.23
Aq_sp_Aq349_03068,COG1538,,,PF02321.19
Aq_sp_Aq349_03069,,,,PF08241.13
Aq_sp_Aq349_03072,COG3483,,,PF03301.14
Aq_sp_Aq349_03073,COG3228,,,PF06167.13
Aq_sp_Aq349_03074,COG0670,,,PF01027.21
Aq_sp_Aq349_03075,COG0492,,K21567,PF12831.8
Aq_sp_Aq349_03076,,,,PF18962.1
Aq_sp_Aq349_03077,COG2207,,,PF12833.8
Aq_sp_Aq349_03078,COG0036,,K01783,PF00834.20
Aq_sp_Aq349_03079,,,,PF04940.13
Aq_sp_Aq349_03080,COG0568,,K03086,PF00140.21
Aq_sp_Aq349_03081,,,,PF13505.7
Aq_sp_Aq349_03082,COG1595,,K03088,PF07638.12
Aq_sp_Aq349_03084,COG1185,,K00962,PF00013.30
Aq_sp_Aq349_03085,COG0184,,K02956,PF00312.23
Aq_sp_Aq349_03087,COG0777,,K01963,PF01039.23
Aq_sp_Aq349_03088,COG0191,,K01624,PF01116.21
Aq_sp_Aq349_03089,COG4775,,,PF01103.24
Aq_sp_Aq349_03090,COG0566,,,PF00588.20
Aq_sp_Aq349_03091,,,,PF13568.7
Aq_sp_Aq349_03092,COG2226,,K03183,PF08241.13
Aq_sp_Aq349_03093,COG0569,,K03499,PF13460.7
Aq_sp_Aq349_03094,COG0168,,K03498,PF02386.17
Aq_sp_Aq349_03096,COG0436,,K00812,PF00155.22
Aq_sp_Aq349_03097,COG3239,,,PF00487.25
Aq_sp_Aq349_03098,COG0357,,K03501,PF02527.16
Aq_sp_Aq349_03099,COG1902,,K10680,PF00724.21
Aq_sp_Aq349_03100,COG1733,,,PF01638.18
Aq_sp_Aq349_03101,COG1670,,,PF00583.26
Aq_sp_Aq349_03102,COG0654,,K16839,PF01266.25
Aq_sp_Aq349_03103,COG1012,,K00294,PF00171.23
Aq_sp_Aq349_03104,,,,PF05742.13
Aq_sp_Aq349_03106,COG2967,,K06195,PF04379.15
Aq_sp_Aq349_03107,,,,PF12412.9
Aq_sp_Aq349_03108,COG2133,,,PF00041.22
Aq_sp_Aq349_03109,,,,PF17116.6
Aq_sp_Aq349_03110,COG1726,,K00346,PF05896.12
Aq_sp_Aq349_03111,COG1805,,K00347,PF03116.16
Aq_sp_Aq349_03112,COG2869,,K00348,PF04205.15
Aq_sp_Aq349_03113,COG1347,,K00349,PF02508.15
Aq_sp_Aq349_03114,COG2209,,K00350,PF02508.15
Aq_sp_Aq349_03115,COG2871,,K00351,PF00970.25
Aq_sp_Aq349_03116,COG3279,,,PF04397.16
Aq_sp_Aq349_03118,,,,PF16138.6
Aq_sp_Aq349_03119,,,,PF13505.7
Aq_sp_Aq349_03120,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_03121,COG0642,,,PF02518.27
Aq_sp_Aq349_03124,COG1477,,K03734,PF02424.16
Aq_sp_Aq349_03125,,,,PF01400.25
Aq_sp_Aq349_03126,COG2226,,,PF08241.13
Aq_sp_Aq349_03127,COG0024,,K01265,PF00557.25
Aq_sp_Aq349_03128,COG0251,,,PF14588.7
Aq_sp_Aq349_03129,COG0526,,,PF00085.21
Aq_sp_Aq349_03131,COG3712,,,PF16344.6
Aq_sp_Aq349_03132,COG1595,,K03088,PF07638.12
Aq_sp_Aq349_03133,COG0696,,K15633,PF06415.14
Aq_sp_Aq349_03134,COG0666,,,PF00023.31
Aq_sp_Aq349_03135,COG0666,,,PF00023.31
Aq_sp_Aq349_03136,COG4783,,,PF01435.19
Aq_sp_Aq349_03137,COG2340,,,PF00188.27
Aq_sp_Aq349_03138,COG1876,,,PF02557.18
Aq_sp_Aq349_03139,COG0740,,K01358,PF00574.24
Aq_sp_Aq349_03141,,,,PF13585.7
Aq_sp_Aq349_03142,,,,PF13229.7
Aq_sp_Aq349_03143,,,,PF03160.15
Aq_sp_Aq349_03145,,,,PF01391.19
Aq_sp_Aq349_03146,COG0392,,,PF03706.14
Aq_sp_Aq349_03147,COG0463,,,PF00535.27
Aq_sp_Aq349_03148,COG0457,,,PF00515.29
Aq_sp_Aq349_03149,,,,PF08889.12
Aq_sp_Aq349_03150,COG0463,GT2_Glycos_transf_2,K13670,PF00535.27
Aq_sp_Aq349_03151,,,,PF08242.13
Aq_sp_Aq349_03152,COG0663,,K19429,PF00132.25
Aq_sp_Aq349_03153,,,,PF05090.15
Aq_sp_Aq349_03154,COG0399,,K02805,PF00155.22
Aq_sp_Aq349_03155,COG0457,,,PF00515.29
Aq_sp_Aq349_03156,COG2066,,K01425,PF04960.16
Aq_sp_Aq349_03157,COG3340,,K05995,PF03575.18
Aq_sp_Aq349_03158,,,,PF13715.7
Aq_sp_Aq349_03159,,,,PF13715.7
Aq_sp_Aq349_03160,,,,PF13715.7
Aq_sp_Aq349_03162,COG0308,,,PF01433.21
Aq_sp_Aq349_03163,COG1826,,,PF02416.17
Aq_sp_Aq349_03164,COG1404,,,PF00082.23
Aq_sp_Aq349_03165,COG4122,,,PF13578.7
Aq_sp_Aq349_03167,,,,PF04909.15
Aq_sp_Aq349_03168,COG0662,,K00452,PF06052.13
Aq_sp_Aq349_03169,COG1028,,K19550,PF00106.26
Aq_sp_Aq349_03170,COG1012,,,PF00171.23
Aq_sp_Aq349_03171,COG1414,,,PF09339.11
Aq_sp_Aq349_03172,COG0251,,K15067,PF01042.22
Aq_sp_Aq349_03173,COG0654,,K00486,PF01266.25
Aq_sp_Aq349_03174,COG3844,,,PF00266.20
Aq_sp_Aq349_03176,,,,PF00127.21
Aq_sp_Aq349_03177,COG2128,,,PF02627.21
Aq_sp_Aq349_03178,,,,PF13564.7
Aq_sp_Aq349_03180,COG2207,,,PF12833.8
Aq_sp_Aq349_03182,COG3386,,,PF01436.22
Aq_sp_Aq349_03183,COG2227,,,PF08241.13
Aq_sp_Aq349_03185,COG1012,,K00128,PF00171.23
Aq_sp_Aq349_03186,COG3000,,,PF04116.14
Aq_sp_Aq349_03188,COG3565,,,
Aq_sp_Aq349_03189,COG4319,,,PF14534.7
Aq_sp_Aq349_03190,COG1187,,K06182,PF00849.23
Aq_sp_Aq349_03191,,,,PF04402.15
Aq_sp_Aq349_03192,COG0596,,,PF00561.21
Aq_sp_Aq349_03193,COG0662,,,PF07883.12
Aq_sp_Aq349_03195,COG0433,,,PF05872.13
Aq_sp_Aq349_03196,COG0251,,K09022,PF01042.22
Aq_sp_Aq349_03197,COG0602,,K10026,PF13353.7
Aq_sp_Aq349_03198,,,,PF11138.9
Aq_sp_Aq349_03199,COG0367,,K01953,PF00733.22
Aq_sp_Aq349_03200,,,K20138,PF01400.25
Aq_sp_Aq349_03201,COG0187,,,PF00204.26
Aq_sp_Aq349_03203,COG0039,,,PF02866.19
Aq_sp_Aq349_03205,COG0342,,,PF03176.16
Aq_sp_Aq349_03206,COG1430,,,PF02643.16
Aq_sp_Aq349_03207,COG4452,,K06143,PF06123.13
Aq_sp_Aq349_03208,COG4330,,,PF07099.12
Aq_sp_Aq349_03209,,,,PF05019.14
Aq_sp_Aq349_03210,COG1846,,,PF13601.7
Aq_sp_Aq349_03212,COG0583,,K04761,PF00126.28
Aq_sp_Aq349_03213,COG0753,,,PF00199.20
Aq_sp_Aq349_03214,COG0666,,,PF00023.31
Aq_sp_Aq349_03215,,,,PF08818.12
Aq_sp_Aq349_03216,COG2877,,K01627,PF00793.21
Aq_sp_Aq349_03217,,,,PF12099.9
Aq_sp_Aq349_03218,COG1217,,,PF00679.25
Aq_sp_Aq349_03219,COG0073,,K06878,PF01588.21
Aq_sp_Aq349_03220,COG2884,,K09812,PF13304.7
Aq_sp_Aq349_03221,COG1729,,,PF12895.8
Aq_sp_Aq349_03223,COG0739,,,PF01551.23
Aq_sp_Aq349_03224,COG4805,,,PF05960.12
Aq_sp_Aq349_03227,COG3275,,,PF06580.14
Aq_sp_Aq349_03228,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_03229,COG2207,,,PF12833.8
Aq_sp_Aq349_03230,,,,PF06452.12
Aq_sp_Aq349_03231,,,,PF12796.8
Aq_sp_Aq349_03232,,,,PF08450.13
Aq_sp_Aq349_03233,COG3275,,,PF06580.14
Aq_sp_Aq349_03234,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_03235,COG1045,,K00640,PF00132.25
Aq_sp_Aq349_03237,,,,PF14534.7
Aq_sp_Aq349_03238,COG2226,,,PF08241.13
Aq_sp_Aq349_03239,COG1574,,K07047,PF01979.21
Aq_sp_Aq349_03240,COG1595,,K03088,PF07638.12
Aq_sp_Aq349_03243,,,K17831,PF18417.2
Aq_sp_Aq349_03244,COG0644,,,PF01266.25
Aq_sp_Aq349_03245,COG0277,,,PF08031.13
Aq_sp_Aq349_03246,COG2227,,,PF08241.13
Aq_sp_Aq349_03247,COG0727,,,PF03692.16
Aq_sp_Aq349_03248,,,,PF12103.9
Aq_sp_Aq349_03249,,,,PF03692.16
Aq_sp_Aq349_03252,,,,PF00515.29
Aq_sp_Aq349_03256,COG4260,,,PF01145.26
Aq_sp_Aq349_03258,,,,PF12103.9
Aq_sp_Aq349_03260,,,,PF17032.6
Aq_sp_Aq349_03262,,,,PF03160.15
Aq_sp_Aq349_03263,,,,PF11751.9
Aq_sp_Aq349_03264,COG2197,,K07696,PF00196.20
Aq_sp_Aq349_03265,COG4585,,,PF02518.27
Aq_sp_Aq349_03266,COG4585,,,PF02518.27
Aq_sp_Aq349_03267,COG3876,,,PF07075.12
Aq_sp_Aq349_03268,COG4591,,K09808,PF02687.22
Aq_sp_Aq349_03269,COG0031,,K01697,PF00571.29
Aq_sp_Aq349_03270,COG2207,,,PF12833.8
Aq_sp_Aq349_03271,COG1225,,,PF00578.22
Aq_sp_Aq349_03272,,,,PF11013.9
Aq_sp_Aq349_03273,COG0569,,,PF07885.17
Aq_sp_Aq349_03274,COG1115,,K03310,PF01235.18
Aq_sp_Aq349_03275,COG1555,,,PF12836.8
Aq_sp_Aq349_03276,COG1960,,K22430,PF00441.25
Aq_sp_Aq349_03277,COG0366,GH13_7,,PF00128.25
Aq_sp_Aq349_03278,COG4974,,K03733,PF00589.23
Aq_sp_Aq349_03279,COG1544,,,PF02482.20
Aq_sp_Aq349_03280,COG0050,,K02358,PF00009.28
Aq_sp_Aq349_03281,COG0250,,K02601,PF00467.30
Aq_sp_Aq349_03282,COG0080,,K02867,PF00298.20
Aq_sp_Aq349_03283,COG0081,,K02863,PF00687.22
Aq_sp_Aq349_03284,COG0244,,K02864,PF00466.21
Aq_sp_Aq349_03285,COG0222,,K02935,PF00542.20
Aq_sp_Aq349_03286,COG0085,,K03043,PF04563.16
Aq_sp_Aq349_03287,COG0086,,K03046,PF04997.13
Aq_sp_Aq349_03288,,,,PF11950.9
Aq_sp_Aq349_03290,COG1045,,K13018,PF00132.25
Aq_sp_Aq349_03291,COG0673,,K13016,PF01408.23
Aq_sp_Aq349_03292,COG2244,,,PF01943.18
Aq_sp_Aq349_03293,,,,PF05050.13
Aq_sp_Aq349_03294,COG0438,GT4,,PF00534.21
Aq_sp_Aq349_03295,,,,PF13231.7
Aq_sp_Aq349_03296,,,,PF00733.22
Aq_sp_Aq349_03298,COG0438,,,PF00534.21
Aq_sp_Aq349_03299,COG2348,,,PF13480.8
Aq_sp_Aq349_03300,COG1817,,,PF04007.13
Aq_sp_Aq349_03302,COG1696,,K19294,PF03062.20
Aq_sp_Aq349_03304,COG2148,,,PF02397.17
Aq_sp_Aq349_03305,COG0489,,,PF13614.7
Aq_sp_Aq349_03306,COG2227,,,PF08241.13
Aq_sp_Aq349_03307,COG4108,,K02837,PF00025.22
Aq_sp_Aq349_03308,,,,PF13585.7
Aq_sp_Aq349_03309,,,,PF11751.9
Aq_sp_Aq349_03310,COG2885,,,PF00691.21
Aq_sp_Aq349_03311,COG1443,,,PF00293.29
Aq_sp_Aq349_03312,COG0720,,,PF01242.20
Aq_sp_Aq349_03313,COG1225,,K03564,PF00578.22
Aq_sp_Aq349_03315,,,,PF14289.7
Aq_sp_Aq349_03316,COG5505,,,PF05684.13
Aq_sp_Aq349_03317,COG3975,,,PF05299.13
Aq_sp_Aq349_03318,COG0561,,,PF00702.27
Aq_sp_Aq349_03319,COG0596,,,PF12146.9
Aq_sp_Aq349_03320,,,,PF02265.17
Aq_sp_Aq349_03321,COG2207,,K02855,PF02311.20
Aq_sp_Aq349_03323,,,,PF01400.25
Aq_sp_Aq349_03325,COG1680,,,PF00144.25
Aq_sp_Aq349_03326,COG1506,,,PF01738.19
Aq_sp_Aq349_03327,COG1846,,,PF13463.7
Aq_sp_Aq349_03328,,,,PF09630.11
Aq_sp_Aq349_03331,COG0730,,,PF11028.9
Aq_sp_Aq349_03332,COG2197,,,PF00196.20
Aq_sp_Aq349_03333,COG0326,,K04079,PF02518.27
Aq_sp_Aq349_03334,COG4585,,,PF02518.27
Aq_sp_Aq349_03335,COG2197,,K07696,PF00196.20
Aq_sp_Aq349_03336,COG0332,,K00648,PF08545.11
Aq_sp_Aq349_03337,COG1629,,,PF13715.7
Aq_sp_Aq349_03338,,,,PF05593.15
Aq_sp_Aq349_03343,,,,PF12728.8
Aq_sp_Aq349_03346,,,,PF13576.7
Aq_sp_Aq349_03347,COG0610,,,PF00270.30
Aq_sp_Aq349_03348,COG0732,,,PF01420.20
Aq_sp_Aq349_03349,COG0286,,,PF02384.17
Aq_sp_Aq349_03350,,,,PF05118.16
Aq_sp_Aq349_03351,COG0624,,,PF07687.15
Aq_sp_Aq349_03352,,,,PF07012.13
Aq_sp_Aq349_03353,,,,PF05572.14
Aq_sp_Aq349_03354,,,,PF18962.1
Aq_sp_Aq349_03356,,,,PF13300.7
Aq_sp_Aq349_03358,COG3682,,,PF03965.17
Aq_sp_Aq349_03359,COG4219,,,PF05569.12
Aq_sp_Aq349_03360,,,,PF14362.7
Aq_sp_Aq349_03361,,,,PF12799.8
Aq_sp_Aq349_03362,COG2207,,,PF12833.8
Aq_sp_Aq349_03363,COG0665,,K00285,PF01266.25
Aq_sp_Aq349_03364,COG3938,,K12658,PF05544.12
Aq_sp_Aq349_03365,COG4805,,,PF05960.12
Aq_sp_Aq349_03366,COG1012,,,PF00171.23
Aq_sp_Aq349_03367,COG0329,,K01714,PF00701.23
Aq_sp_Aq349_03368,COG2207,,,PF02311.20
Aq_sp_Aq349_03371,COG0456,,,PF00583.26
Aq_sp_Aq349_03372,COG1846,,,PF13601.7
Aq_sp_Aq349_03373,COG1917,,,PF03079.15
Aq_sp_Aq349_03374,COG1765,,,PF02566.20
Aq_sp_Aq349_03375,COG1309,,K16137,PF16925.6
Aq_sp_Aq349_03376,COG1171,,K22589,PF00291.26
Aq_sp_Aq349_03377,COG0251,,K09022,PF01042.22
Aq_sp_Aq349_03378,COG1846,,,PF01047.23
Aq_sp_Aq349_03379,COG0249,,,PF00488.22
Aq_sp_Aq349_03380,COG2315,,,PF04237.14
Aq_sp_Aq349_03381,,,,PF00583.26
Aq_sp_Aq349_03382,,,,PF14014.7
Aq_sp_Aq349_03384,,,,PF14079.7
Aq_sp_Aq349_03385,COG1878,,,PF04199.14
Aq_sp_Aq349_03386,COG0635,,K02495,PF06969.17
Aq_sp_Aq349_03387,COG0817,,,PF02075.18
Aq_sp_Aq349_03389,COG4783,,,PF12895.8
Aq_sp_Aq349_03390,COG4219,,,PF05569.12
Aq_sp_Aq349_03391,COG3682,,,PF03965.17
Aq_sp_Aq349_03393,COG2839,,,PF04306.14
Aq_sp_Aq349_03394,COG2207,,,PF12833.8
Aq_sp_Aq349_03395,COG3227,,,PF00041.22
Aq_sp_Aq349_03396,COG2859,,,PF04402.15
Aq_sp_Aq349_03397,,,,PF14903.7
Aq_sp_Aq349_03398,COG1721,,,PF01882.19
Aq_sp_Aq349_03399,COG3118,,,PF08534.11
Aq_sp_Aq349_03401,COG0587,,,PF07733.13
Aq_sp_Aq349_03403,COG0228,,,PF00886.20
Aq_sp_Aq349_03404,COG0806,,K02860,PF01782.19
Aq_sp_Aq349_03405,COG4123,,K15460,PF13649.7
Aq_sp_Aq349_03407,COG1960,,K18244,PF00441.25
Aq_sp_Aq349_03410,COG1595,,,PF04542.15
Aq_sp_Aq349_03411,COG2081,,,PF01266.25
Aq_sp_Aq349_03413,COG1309,,,PF16295.6
Aq_sp_Aq349_03414,COG3476,,K05770,PF03073.16
Aq_sp_Aq349_03415,COG3407,,,PF18376.2
Aq_sp_Aq349_03416,COG1577,,,
Aq_sp_Aq349_03417,COG0382,,,PF01040.19
Aq_sp_Aq349_03419,COG0388,,K01502,PF00795.23
Aq_sp_Aq349_03420,COG1187,,,PF00849.23
Aq_sp_Aq349_03421,COG0596,,,PF00561.21
Aq_sp_Aq349_03423,COG1215,GT2,,PF00535.27
Aq_sp_Aq349_03424,COG0463,GT2_Glycos_transf_2,,PF00535.27
Aq_sp_Aq349_03425,COG2849,,,PF07661.14
Aq_sp_Aq349_03426,,,,PF03572.19
Aq_sp_Aq349_03427,COG0348,,,PF00037.28
Aq_sp_Aq349_03428,COG1251,,,PF00070.28
Aq_sp_Aq349_03429,COG4886,,,PF12799.8
Aq_sp_Aq349_03430,COG4886,,,PF12799.8
Aq_sp_Aq349_03431,COG4886,,,PF12799.8
Aq_sp_Aq349_03432,,,,PF04784.15
Aq_sp_Aq349_03434,,GH113,,
Aq_sp_Aq349_03435,COG4775,,,PF07244.16
Aq_sp_Aq349_03436,COG3558,,,PF07080.12
Aq_sp_Aq349_03437,COG0596,,,PF00561.21
Aq_sp_Aq349_03439,COG0463,,,PF00535.27
Aq_sp_Aq349_03440,,,,PF04784.15
Aq_sp_Aq349_03441,,,,PF04784.15
Aq_sp_Aq349_03443,COG0079,,K00817,PF00155.22
Aq_sp_Aq349_03444,COG0306,,,PF01384.21
Aq_sp_Aq349_03445,COG2226,,,PF08241.13
Aq_sp_Aq349_03446,COG0005,,K03783,PF01048.21
Aq_sp_Aq349_03447,COG3222,,,PF01983.17
Aq_sp_Aq349_03448,COG0607,,,PF00581.21
Aq_sp_Aq349_03449,COG0535,,,PF12345.9
Aq_sp_Aq349_03450,COG0599,,,PF02627.21
Aq_sp_Aq349_03451,COG1609,,,PF00356.22
Aq_sp_Aq349_03452,,,,PF01569.22
Aq_sp_Aq349_03453,COG2207,,K02855,PF02311.20
Aq_sp_Aq349_03455,COG2207,,,PF12833.8
Aq_sp_Aq349_03456,COG1335,,,PF00857.21
Aq_sp_Aq349_03457,COG2207,,,PF12833.8
Aq_sp_Aq349_03458,COG1629,,,PF13715.7
Aq_sp_Aq349_03459,,,,PF14054.7
Aq_sp_Aq349_03462,COG0793,,,PF03572.19
Aq_sp_Aq349_03463,COG3485,,,PF00775.22
Aq_sp_Aq349_03464,COG2207,,,PF12895.8
Aq_sp_Aq349_03465,,,,PF07705.12
Aq_sp_Aq349_03467,,,,PF18885.1
Aq_sp_Aq349_03468,COG2207,,,PF12833.8
Aq_sp_Aq349_03469,COG1521,,K03525,PF03309.15
Aq_sp_Aq349_03470,,,,PF03349.17
Aq_sp_Aq349_03471,,,,PF00515.29
Aq_sp_Aq349_03472,,,,PF06835.14
Aq_sp_Aq349_03473,COG1253,,,PF00571.29
Aq_sp_Aq349_03474,COG3714,,,PF07947.15
Aq_sp_Aq349_03475,COG0760,,,PF00639.22
Aq_sp_Aq349_03476,COG1087,,K01784,PF01073.20
Aq_sp_Aq349_03477,COG1956,,K08968,PF01590.27
Aq_sp_Aq349_03478,,,,PF11827.9
Aq_sp_Aq349_03479,COG2173,,,PF01427.18
Aq_sp_Aq349_03480,COG2224,,K01637,PF00463.22
Aq_sp_Aq349_03481,COG2225,,K01638,PF01274.23
Aq_sp_Aq349_03482,COG3800,,,PF12844.8
Aq_sp_Aq349_03483,COG0459,,,PF00118.25
Aq_sp_Aq349_03484,COG0234,,K04078,PF00166.22
Aq_sp_Aq349_03485,,,,PF03840.15
Aq_sp_Aq349_03487,,,,PF04390.13
Aq_sp_Aq349_03488,COG2204,,,PF07728.15
Aq_sp_Aq349_03489,COG0621,,K06168,PF04055.22
Aq_sp_Aq349_03491,COG0550,,,PF01131.21
Aq_sp_Aq349_03492,COG0010,,,PF00491.22
Aq_sp_Aq349_03493,COG1262,,,PF03781.17
Aq_sp_Aq349_03495,,,,PF12080.9
Aq_sp_Aq349_03497,COG0665,,,PF01266.25
Aq_sp_Aq349_03498,COG0488,,K06158,PF13175.7
Aq_sp_Aq349_03499,COG0845,,,PF13533.7
Aq_sp_Aq349_03500,COG0841,,K07789,PF00873.20
Aq_sp_Aq349_03501,COG1538,,K12340,PF02321.19
Aq_sp_Aq349_03505,COG3950,,,PF13175.7
Aq_sp_Aq349_03507,COG0433,,,PF01935.18
Aq_sp_Aq349_03508,COG0863,,,PF01555.19
Aq_sp_Aq349_03509,COG3000,,,PF04116.14
Aq_sp_Aq349_03510,COG4886,,,PF16410.6
Aq_sp_Aq349_03511,COG4886,,,PF12799.8
Aq_sp_Aq349_03512,COG0642,,,PF02518.27
Aq_sp_Aq349_03513,,,,PF01400.25
Aq_sp_Aq349_03514,,,,PF07012.13
Aq_sp_Aq349_03515,COG4585,,,PF07730.14
Aq_sp_Aq349_03516,COG2197,,K07684,PF00196.20
Aq_sp_Aq349_03517,,,,PF00072.25
Aq_sp_Aq349_03518,COG0302,,K01495,PF01227.23
Aq_sp_Aq349_03519,COG1136,,K09810,PF13191.7
Aq_sp_Aq349_03520,COG4591,,,PF02687.22
Aq_sp_Aq349_03522,COG4421,,,PF04577.15
Aq_sp_Aq349_03524,,,,PF19147.1
Aq_sp_Aq349_03525,COG1785,,K01077,PF00245.21
Aq_sp_Aq349_03527,COG4337,,,
Aq_sp_Aq349_03528,COG1277,,,PF12679.8
Aq_sp_Aq349_03529,COG1277,,,PF12679.8
Aq_sp_Aq349_03530,COG1131,,K09697,PF13304.7
Aq_sp_Aq349_03531,COG0523,,,PF02492.20
Aq_sp_Aq349_03533,,,,PF04955.13
Aq_sp_Aq349_03534,COG0339,,K01284,PF01432.21
Aq_sp_Aq349_03535,COG1629,,,PF13715.7
Aq_sp_Aq349_03536,COG2972,,,PF06580.14
Aq_sp_Aq349_03537,COG3279,,K07705,PF04397.16
Aq_sp_Aq349_03553,COG2072,,K07222,PF01266.25
Aq_sp_Aq349_03554,COG1595,,K03088,PF04542.15
Aq_sp_Aq349_03555,,,,PF07690.17
Aq_sp_Aq349_03556,COG0492,,,PF13434.7
Aq_sp_Aq349_03557,COG3279,,K02477,PF04397.16
Aq_sp_Aq349_03558,COG2972,,,PF06580.14
Aq_sp_Aq349_03559,COG3537,GH92,,PF07971.13
Aq_sp_Aq349_03560,COG0591,,,PF00474.18
Aq_sp_Aq349_03561,COG2152,GH130,K18785,PF04041.14
Aq_sp_Aq349_03562,,GCBM9,,PF06452.12
Aq_sp_Aq349_03563,COG1649,,,PF13200.7
Aq_sp_Aq349_03564,COG3537,GH92,,PF07971.13
Aq_sp_Aq349_03565,COG1446,,,PF01112.19
