row_0,COG,CAZyme,KO,Pfam
Aq_sp_Aq135_03025,COG0566,,,PF00588.20
Aq_sp_Aq135_03026,COG0501,,,PF01435.19
Aq_sp_Aq135_03027,COG0317,,K01139,PF13291.7
Aq_sp_Aq135_03028,COG0735,,,PF01475.20
Aq_sp_Aq135_03029,COG0104,,K01939,PF00709.22
Aq_sp_Aq135_03030,,,,PF07676.13
Aq_sp_Aq135_03032,COG2195,,K01270,PF01546.29
Aq_sp_Aq135_03033,,,,PF12725.8
Aq_sp_Aq135_03036,COG1228,,,PF01979.21
Aq_sp_Aq135_03037,COG1228,,,PF01979.21
Aq_sp_Aq135_03038,,,,PF14322.7
Aq_sp_Aq135_03039,COG1629,,,PF13715.7
Aq_sp_Aq135_03043,,,,PF13644.7
Aq_sp_Aq135_03045,COG0305,,K02314,PF13481.7
Aq_sp_Aq135_03046,COG0825,,K01962,PF03255.15
Aq_sp_Aq135_03047,,,,PF00892.21
Aq_sp_Aq135_03048,COG0795,,,PF03739.15
Aq_sp_Aq135_03049,COG0343,,K00773,PF01702.19
Aq_sp_Aq135_03050,COG3959,,K00615,PF13292.7
Aq_sp_Aq135_03052,COG3958,,K00615,PF02780.21
Aq_sp_Aq135_03053,,,,PF13505.7
Aq_sp_Aq135_03054,COG0545,,,
Aq_sp_Aq135_03055,COG1188,,K04762,PF01479.26
Aq_sp_Aq135_03056,COG2065,,K02825,PF00156.28
Aq_sp_Aq135_03057,COG0703,,K00891,PF13238.7
Aq_sp_Aq135_03058,COG4447,,,PF02012.21
Aq_sp_Aq135_03059,COG1629,,,PF13715.7
Aq_sp_Aq135_03060,COG3712,,,PF16344.6
Aq_sp_Aq135_03061,COG1595,,K03088,PF00196.20
Aq_sp_Aq135_03062,COG0789,,,PF02607.18
Aq_sp_Aq135_03063,COG1233,,K10209,PF01593.25
Aq_sp_Aq135_03064,COG1562,,K02291,PF00494.20
Aq_sp_Aq135_03065,,,,PF04116.14
Aq_sp_Aq135_03066,COG0526,,,PF00578.22
Aq_sp_Aq135_03067,,,,PF10099.10
Aq_sp_Aq135_03068,COG0664,,K21561,PF00027.30
Aq_sp_Aq135_03069,COG1048,,K01681,PF00330.21
Aq_sp_Aq135_03071,,,,PF13648.7
Aq_sp_Aq135_03072,COG0714,,,PF07726.12
Aq_sp_Aq135_03073,COG0760,,,PF00639.22
Aq_sp_Aq135_03074,,,,PF13145.7
Aq_sp_Aq135_03075,COG0760,,,PF00639.22
Aq_sp_Aq135_03077,,,,PF03938.15
Aq_sp_Aq135_03078,COG0516,,K00088,PF00571.29
Aq_sp_Aq135_03079,COG0671,,,PF01569.22
Aq_sp_Aq135_03081,,,,PF13163.7
Aq_sp_Aq135_03082,COG5373,,,PF10101.10
Aq_sp_Aq135_03084,,,,PF12094.9
Aq_sp_Aq135_03085,,,,PF14086.7
Aq_sp_Aq135_03086,COG1477,,K03734,PF02424.16
Aq_sp_Aq135_03087,COG2143,,,PF13098.7
Aq_sp_Aq135_03088,COG1528,,K02217,PF00210.25
Aq_sp_Aq135_03089,,,,PF13426.8
Aq_sp_Aq135_03090,COG4772,,,PF13715.7
Aq_sp_Aq135_03091,,,,PF05090.15
Aq_sp_Aq135_03092,,,,PF09375.11
Aq_sp_Aq135_03093,,,,PF16148.6
Aq_sp_Aq135_03094,COG0119,,K01640,PF00682.20
Aq_sp_Aq135_03095,COG0642,,,PF07696.12
Aq_sp_Aq135_03097,COG2885,,,PF00691.21
Aq_sp_Aq135_03099,,,,PF01391.19
Aq_sp_Aq135_03100,COG1280,,K05834,PF01810.19
Aq_sp_Aq135_03101,COG0167,,K00254,PF01180.22
Aq_sp_Aq135_03102,COG2195,,K01258,PF07687.15
Aq_sp_Aq135_03103,COG0668,,K03442,PF00924.19
Aq_sp_Aq135_03104,COG1862,,,PF02699.16
Aq_sp_Aq135_03105,,,,PF07610.12
Aq_sp_Aq135_03106,COG0781,,,PF01029.19
Aq_sp_Aq135_03107,COG0334,,,PF00208.22
Aq_sp_Aq135_03108,COG1132,,K18889,PF00664.24
Aq_sp_Aq135_03109,,,,PF11680.9
Aq_sp_Aq135_03110,,,,PF00246.25
Aq_sp_Aq135_03111,COG0526,,,PF00578.22
Aq_sp_Aq135_03113,COG0652,,,PF00254.29
Aq_sp_Aq135_03114,COG3275,,,
Aq_sp_Aq135_03115,COG0514,,K03654,PF00270.30
Aq_sp_Aq135_03116,COG0794,,K06041,PF00571.29
Aq_sp_Aq135_03117,COG0805,,K03118,PF00902.19
Aq_sp_Aq135_03118,COG0599,,,PF02627.21
Aq_sp_Aq135_03119,COG1137,,K06861,PF00005.28
Aq_sp_Aq135_03120,COG1183,,,PF01066.22
Aq_sp_Aq135_03121,COG0815,,,PF00795.23
Aq_sp_Aq135_03123,COG0488,,K06020,PF13304.7
Aq_sp_Aq135_03125,COG2202,,,PF00989.26
Aq_sp_Aq135_03126,COG1136,,K02003,PF13304.7
Aq_sp_Aq135_03127,COG0591,,,PF00474.18
Aq_sp_Aq135_03128,COG1832,,,PF13380.7
Aq_sp_Aq135_03129,COG0642,,,PF02518.27
Aq_sp_Aq135_03130,COG1629,,,PF13715.7
Aq_sp_Aq135_03131,COG0332,,K00648,PF08545.11
Aq_sp_Aq135_03132,COG0326,,K04079,PF02518.27
Aq_sp_Aq135_03133,COG2197,,,PF00196.20
Aq_sp_Aq135_03134,,,,PF13715.7
Aq_sp_Aq135_03136,,,,PF09630.11
Aq_sp_Aq135_03138,,,K20138,PF01400.25
Aq_sp_Aq135_03140,COG2207,,K02855,PF02311.20
Aq_sp_Aq135_03141,,,,PF02265.17
Aq_sp_Aq135_03142,COG2267,,K24085,PF12146.9
Aq_sp_Aq135_03143,COG0561,,,PF00702.27
Aq_sp_Aq135_03144,COG3975,,,PF05299.13
Aq_sp_Aq135_03145,COG5505,,,PF05684.13
Aq_sp_Aq135_03146,,,,PF14289.7
Aq_sp_Aq135_03147,COG3591,,,PF18962.1
Aq_sp_Aq135_03149,COG1443,,K01823,PF00293.29
Aq_sp_Aq135_03150,COG0720,,,PF01242.20
Aq_sp_Aq135_03151,COG2885,,,PF00691.21
Aq_sp_Aq135_03152,,,,PF11751.9
Aq_sp_Aq135_03153,,,,PF13585.7
Aq_sp_Aq135_03154,COG4108,,K02837,PF00009.28
Aq_sp_Aq135_03155,,,,PF11950.9
Aq_sp_Aq135_03156,COG0086,,K03046,PF04997.13
Aq_sp_Aq135_03157,COG0085,,K03043,PF04563.16
Aq_sp_Aq135_03158,COG0222,,,PF00542.20
Aq_sp_Aq135_03159,COG0244,,K02864,PF00466.21
Aq_sp_Aq135_03160,COG0081,,K02863,PF00687.22
Aq_sp_Aq135_03161,COG0080,,K02867,PF00298.20
Aq_sp_Aq135_03162,COG0250,,K02601,PF00467.30
Aq_sp_Aq135_03163,COG0050,,K02358,PF00009.28
Aq_sp_Aq135_03164,COG4974,,K03733,PF00589.23
Aq_sp_Aq135_03165,COG0366,GH13_7,,PF00128.25
Aq_sp_Aq135_03166,COG1960,,K18244,PF00441.25
Aq_sp_Aq135_03167,COG1555,,,PF12836.8
Aq_sp_Aq135_03168,COG1115,,K03310,PF01235.18
Aq_sp_Aq135_03169,COG0569,,,PF00520.32
Aq_sp_Aq135_03170,,,,PF11013.9
Aq_sp_Aq135_03171,COG1225,,,PF00578.22
Aq_sp_Aq135_03172,COG2207,,,PF12833.8
Aq_sp_Aq135_03173,COG0031,,K01697,PF00571.29
Aq_sp_Aq135_03174,COG4591,,K09808,PF02687.22
Aq_sp_Aq135_03175,COG3876,,,PF07075.12
Aq_sp_Aq135_03176,COG4585,,,PF02518.27
Aq_sp_Aq135_03177,COG2197,,K07696,PF00196.20
Aq_sp_Aq135_03178,,,,PF13585.7
Aq_sp_Aq135_03179,,,,PF11751.9
Aq_sp_Aq135_03180,,,,PF13585.7
Aq_sp_Aq135_03182,,,,PF04402.15
Aq_sp_Aq135_03183,,,,PF12103.9
Aq_sp_Aq135_03185,COG4260,,,PF01145.26
Aq_sp_Aq135_03187,,,,PF12103.9
Aq_sp_Aq135_03188,COG0727,,,PF03692.16
Aq_sp_Aq135_03189,COG2890,,,PF08241.13
Aq_sp_Aq135_03192,COG1595,,K03088,PF04542.15
Aq_sp_Aq135_03193,COG1574,,K07047,PF01979.21
Aq_sp_Aq135_03194,,GH18,,PF00704.29
Aq_sp_Aq135_03195,COG0739,,,PF01551.23
Aq_sp_Aq135_03196,,,,PF00593.25
Aq_sp_Aq135_03197,COG1729,,,PF12895.8
Aq_sp_Aq135_03198,COG2884,,K09812,PF13304.7
Aq_sp_Aq135_03199,COG0073,,K06878,PF01588.21
Aq_sp_Aq135_03200,COG1217,,,PF00679.25
Aq_sp_Aq135_03202,COG2877,,K01627,PF00793.21
Aq_sp_Aq135_03203,,,,PF08818.12
Aq_sp_Aq135_03205,,,,PF13601.7
Aq_sp_Aq135_03206,,,,PF05019.14
Aq_sp_Aq135_03207,COG4330,,,PF07099.12
Aq_sp_Aq135_03208,COG4452,,K06143,PF06123.13
Aq_sp_Aq135_03209,COG1430,,,PF02643.16
Aq_sp_Aq135_03210,COG0342,,,PF00873.20
Aq_sp_Aq135_03212,COG0342,,,
Aq_sp_Aq135_03213,COG0039,,,PF02866.19
Aq_sp_Aq135_03215,COG0187,,K02470,PF00204.26
Aq_sp_Aq135_03216,COG0367,,K01953,PF00733.22
Aq_sp_Aq135_03217,,,,PF11138.9
Aq_sp_Aq135_03218,COG0602,,K10026,PF13353.7
Aq_sp_Aq135_03219,COG0251,,,PF01042.22
Aq_sp_Aq135_03220,COG0433,,,PF05872.13
Aq_sp_Aq135_03222,COG0596,,,PF00561.21
Aq_sp_Aq135_03223,,,,PF04402.15
Aq_sp_Aq135_03224,COG1187,,K06182,PF00849.23
Aq_sp_Aq135_03225,,,,PF02183.19
Aq_sp_Aq135_03226,COG3000,,,PF04116.14
Aq_sp_Aq135_03227,COG1012,,K00128,PF00171.23
Aq_sp_Aq135_03228,,,,PF15943.6
Aq_sp_Aq135_03229,COG2207,,,PF12833.8
Aq_sp_Aq135_03232,COG2128,,,PF02627.21
Aq_sp_Aq135_03233,,,,PF00127.21
Aq_sp_Aq135_03235,COG0673,,,PF01408.23
Aq_sp_Aq135_03236,COG2207,,,PF02311.20
Aq_sp_Aq135_03237,COG3844,,,PF00266.20
Aq_sp_Aq135_03238,COG0654,,K00486,PF01266.25
Aq_sp_Aq135_03239,COG0251,,K15067,PF01042.22
Aq_sp_Aq135_03240,COG1414,,,PF09339.11
Aq_sp_Aq135_03241,COG1012,,,PF00171.23
Aq_sp_Aq135_03242,COG1028,,K19550,PF00106.26
Aq_sp_Aq135_03243,,,K00452,PF06052.13
Aq_sp_Aq135_03244,,,,PF04909.15
Aq_sp_Aq135_03245,COG4122,,,PF13578.7
Aq_sp_Aq135_03246,COG1404,,,PF00082.23
Aq_sp_Aq135_03247,COG1826,,,PF02416.17
Aq_sp_Aq135_03248,COG0308,,,PF01433.21
Aq_sp_Aq135_03250,,,,PF13715.7
Aq_sp_Aq135_03252,,,,PF13715.7
Aq_sp_Aq135_03253,COG3340,,K05995,PF03575.18
Aq_sp_Aq135_03254,COG2066,,K01425,PF04960.16
Aq_sp_Aq135_03256,COG0463,GT2_Glycos_transf_2,K20534,PF00535.27
Aq_sp_Aq135_03257,COG0673,,K13016,PF01408.23
Aq_sp_Aq135_03258,COG1045,,K13018,PF00132.25
Aq_sp_Aq135_03259,COG0457,,,PF00515.29
Aq_sp_Aq135_03260,COG0463,,,PF00535.27
Aq_sp_Aq135_03261,COG0392,,,PF03706.14
Aq_sp_Aq135_03262,COG2226,,,PF08241.13
Aq_sp_Aq135_03263,COG0488,,,PF13304.7
Aq_sp_Aq135_03265,COG0176,,K00616,PF00923.20
Aq_sp_Aq135_03266,COG0300,,K17754,PF00106.26
Aq_sp_Aq135_03267,COG3823,,,PF05096.13
Aq_sp_Aq135_03268,COG0513,,,PF03880.16
Aq_sp_Aq135_03269,,,,PF13715.7
Aq_sp_Aq135_03270,COG0566,,,PF00588.20
Aq_sp_Aq135_03271,COG0668,,K03442,PF00924.19
Aq_sp_Aq135_03272,COG2885,,,PF13620.7
Aq_sp_Aq135_03273,,GCBM9,,PF06452.12
Aq_sp_Aq135_03274,,,,PF12893.8
Aq_sp_Aq135_03275,COG3275,,K02478,PF06580.14
Aq_sp_Aq135_03276,COG3279,,K02477,PF04397.16
Aq_sp_Aq135_03280,,,,PF17642.2
Aq_sp_Aq135_03281,,,,PF11751.9
Aq_sp_Aq135_03282,,,,PF11751.9
Aq_sp_Aq135_03283,COG0175,,K00957,
Aq_sp_Aq135_03284,COG2895,,K00955,PF00009.28
Aq_sp_Aq135_03285,COG2855,,,PF03601.15
Aq_sp_Aq135_03286,COG3205,,,PF09834.10
Aq_sp_Aq135_03287,COG0175,,K00390,PF01507.20
Aq_sp_Aq135_03291,COG3063,,,PF00515.29
Aq_sp_Aq135_03294,,,,PF13229.7
Aq_sp_Aq135_03295,COG3422,,K09946,PF07411.13
Aq_sp_Aq135_03296,,,,PF18735.2
Aq_sp_Aq135_03297,,,,PF13585.7
Aq_sp_Aq135_03298,,,,PF18962.1
Aq_sp_Aq135_03299,,,,PF13585.7
Aq_sp_Aq135_03302,COG0673,GH109,,PF01408.23
Aq_sp_Aq135_03303,COG0153,,K00849,PF10509.10
Aq_sp_Aq135_03304,COG1208,,,PF00483.24
Aq_sp_Aq135_03305,COG2207,,,PF12833.8
Aq_sp_Aq135_03306,COG1960,,K00248,PF00441.25
Aq_sp_Aq135_03307,COG0334,,,PF00208.22
Aq_sp_Aq135_03308,COG3067,,,PF03600.17
Aq_sp_Aq135_03309,COG0811,,,PF01618.17
Aq_sp_Aq135_03310,COG0848,,,PF02472.17
Aq_sp_Aq135_03312,COG0285,,,PF08245.13
Aq_sp_Aq135_03313,COG2091,,,PF01648.21
Aq_sp_Aq135_03314,,,,PF10851.9
Aq_sp_Aq135_03315,COG0770,,K01929,PF01225.26
Aq_sp_Aq135_03316,COG1262,,,PF03781.17
Aq_sp_Aq135_03317,COG2067,,,
Aq_sp_Aq135_03318,COG0295,,K01489,PF00383.24
Aq_sp_Aq135_03319,COG1071,,K21416,PF00676.21
Aq_sp_Aq135_03320,COG0508,,,PF00198.24
Aq_sp_Aq135_03321,COG2234,,,PF01546.29
Aq_sp_Aq135_03322,COG0300,,,PF00106.26
Aq_sp_Aq135_03325,COG2304,,,PF12034.9
Aq_sp_Aq135_03326,,,,PF14257.7
Aq_sp_Aq135_03327,,,,PF10263.10
Aq_sp_Aq135_03328,COG0836,,K00971,PF00483.24
Aq_sp_Aq135_03329,COG1808,,,PF04087.15
Aq_sp_Aq135_03330,COG0627,GCE1,,PF12740.8
Aq_sp_Aq135_03333,COG2207,,,PF12833.8
Aq_sp_Aq135_03334,COG1127,,K02065,PF13304.7
Aq_sp_Aq135_03335,COG0767,,K02066,PF02405.17
Aq_sp_Aq135_03336,COG1524,,,PF01663.23
Aq_sp_Aq135_03337,COG0526,,,PF00578.22
Aq_sp_Aq135_03338,COG1215,GT2_Glycos_transf_2,,PF00535.27
Aq_sp_Aq135_03342,COG1003,,K00281,PF00266.20
Aq_sp_Aq135_03344,COG1595,,K03088,PF04542.15
Aq_sp_Aq135_03345,COG1090,,K07071,PF08338.12
Aq_sp_Aq135_03346,COG2226,,,PF02353.21
Aq_sp_Aq135_03348,COG1510,,,PF12840.8
Aq_sp_Aq135_03349,COG2234,,,PF01546.29
Aq_sp_Aq135_03350,COG0339,,K01414,PF01432.21
Aq_sp_Aq135_03351,COG0041,,K01588,PF00731.21
Aq_sp_Aq135_03352,COG0026,,K01589,PF02222.23
Aq_sp_Aq135_03353,COG0563,,,PF13207.7
Aq_sp_Aq135_03354,COG0536,,K03979,PF02421.19
Aq_sp_Aq135_03355,,,,PF09601.11
Aq_sp_Aq135_03356,COG2373,,,PF00207.23
Aq_sp_Aq135_03357,COG0773,,K02558,PF01225.26
Aq_sp_Aq135_03358,,,,PF07606.12
Aq_sp_Aq135_03360,COG2003,,K03630,PF04002.16
Aq_sp_Aq135_03362,COG1011,,K01560,PF13419.7
Aq_sp_Aq135_03364,COG2256,,K07478,PF00004.30
Aq_sp_Aq135_03365,COG0705,,,PF01694.23
Aq_sp_Aq135_03366,COG0566,,K03218,PF00588.20
Aq_sp_Aq135_03368,,,,PF12741.8
Aq_sp_Aq135_03369,COG1629,,,PF13715.7
Aq_sp_Aq135_03370,COG0048,,,PF00164.26
Aq_sp_Aq135_03371,COG0049,,,PF00177.22
Aq_sp_Aq135_03372,COG0480,,K02355,PF00679.25
Aq_sp_Aq135_03373,COG0051,,K02946,PF00338.23
Aq_sp_Aq135_03374,COG0087,,,PF00297.23
Aq_sp_Aq135_03375,COG0088,,,PF00573.23
Aq_sp_Aq135_03376,COG0089,,K02892,PF00276.21
Aq_sp_Aq135_03377,COG0090,,K02886,PF00181.24
Aq_sp_Aq135_03378,COG0185,,K02965,PF00203.22
Aq_sp_Aq135_03379,COG0091,,K02890,PF00237.20
Aq_sp_Aq135_03380,COG0092,,K02982,PF07650.18
Aq_sp_Aq135_03381,COG0197,,K02878,PF00252.19
Aq_sp_Aq135_03382,COG0255,,,PF00831.24
Aq_sp_Aq135_03383,COG0093,,,PF00238.20
Aq_sp_Aq135_03384,COG0198,,,PF00467.30
Aq_sp_Aq135_03385,COG0094,,K02931,PF00281.20
Aq_sp_Aq135_03386,COG0199,,K02954,PF00253.22
Aq_sp_Aq135_03387,COG0096,,K02994,PF00410.20
Aq_sp_Aq135_03388,COG0097,,,PF00347.24
Aq_sp_Aq135_03389,COG0256,,K02881,PF00861.23
Aq_sp_Aq135_03390,COG0098,,K02988,PF00333.21
Aq_sp_Aq135_03391,COG0200,,K02876,PF00828.20
Aq_sp_Aq135_03392,COG0201,,K03076,PF00344.21
Aq_sp_Aq135_03393,COG0361,,K02518,PF01176.20
Aq_sp_Aq135_03394,COG0099,,K02952,PF00416.23
Aq_sp_Aq135_03395,COG0100,,K02948,PF00411.20
Aq_sp_Aq135_03396,COG0522,,,PF00163.20
Aq_sp_Aq135_03397,COG0202,,K03040,PF01000.27
Aq_sp_Aq135_03398,COG0203,,,PF01196.20
Aq_sp_Aq135_03399,COG0505,,K01956,PF00988.23
Aq_sp_Aq135_03400,COG0148,,,PF00113.23
Aq_sp_Aq135_03401,COG0372,,K01647,PF00285.22
Aq_sp_Aq135_03402,COG0010,,,PF00491.22
Aq_sp_Aq135_03403,COG4874,,,PF02274.18
Aq_sp_Aq135_03404,COG1959,,K17472,PF02082.21
Aq_sp_Aq135_03405,,,,PF06206.12
Aq_sp_Aq135_03406,COG0702,,,PF11066.9
Aq_sp_Aq135_03407,COG0018,,K01887,PF03485.17
Aq_sp_Aq135_03408,,,,PF00583.26
Aq_sp_Aq135_03409,COG0541,,K03106,PF01656.24
Aq_sp_Aq135_03410,COG0190,,K01491,PF00763.24
Aq_sp_Aq135_03412,COG0225,,,PF01625.22
Aq_sp_Aq135_03413,COG1158,,,PF00006.26
Aq_sp_Aq135_03414,,,,PF14126.7
Aq_sp_Aq135_03417,COG0622,,,PF12850.8
Aq_sp_Aq135_03418,COG0101,,K06173,PF01416.21
Aq_sp_Aq135_03419,COG1132,,K06147,PF00664.24
Aq_sp_Aq135_03420,COG1624,,K18672,PF02457.17
Aq_sp_Aq135_03421,,,,PF08239.12
Aq_sp_Aq135_03422,COG0294,,K00796,PF00809.23
Aq_sp_Aq135_03423,,,,PF07659.12
Aq_sp_Aq135_03424,COG2259,,,PF07681.13
Aq_sp_Aq135_03425,COG0601,,K16200,PF00528.23
Aq_sp_Aq135_03426,COG0149,,K01803,PF00121.19
Aq_sp_Aq135_03427,COG2264,,,PF13649.7
Aq_sp_Aq135_03428,COG2127,,,PF02617.18
Aq_sp_Aq135_03429,,,,PF00413.25
Aq_sp_Aq135_03430,COG1309,,,PF00440.24
Aq_sp_Aq135_03431,COG2274,,,PF00664.24
Aq_sp_Aq135_03432,COG1566,,,PF00364.23
Aq_sp_Aq135_03433,COG1538,,,PF02321.19
Aq_sp_Aq135_03435,,,,PF07044.12
Aq_sp_Aq135_03436,COG1033,,,PF00873.20
Aq_sp_Aq135_03437,COG1309,,K16137,PF16925.6
Aq_sp_Aq135_03438,COG0793,,,PF03572.19
Aq_sp_Aq135_03440,,,,PF12850.8
Aq_sp_Aq135_03441,COG0591,,,
Aq_sp_Aq135_03442,,,,PF12741.8
Aq_sp_Aq135_03443,COG1629,,,PF13715.7
Aq_sp_Aq135_03444,COG3222,,,PF09837.10
Aq_sp_Aq135_03445,COG1595,,K03088,PF07638.12
Aq_sp_Aq135_03446,COG3712,,,PF16344.6
Aq_sp_Aq135_03447,COG1629,,,PF13715.7
Aq_sp_Aq135_03448,,,,PF14322.7
Aq_sp_Aq135_03449,COG0526,,,PF00578.22
Aq_sp_Aq135_03450,COG0612,,,PF00675.21
Aq_sp_Aq135_03451,COG4232,,,PF11412.9
Aq_sp_Aq135_03452,COG0526,,,PF00578.22
Aq_sp_Aq135_03453,COG0031,,K01738,PF00291.26
Aq_sp_Aq135_03454,COG0523,,,PF02492.20
Aq_sp_Aq135_03455,COG2096,,K00798,PF01923.19
Aq_sp_Aq135_03456,COG2243,,K03394,PF00590.21
Aq_sp_Aq135_03457,COG1010,,,PF02570.16
Aq_sp_Aq135_03458,COG0778,,K04719,PF00881.25
Aq_sp_Aq135_03461,COG1595,,,PF04542.15
Aq_sp_Aq135_03464,COG2242,,,PF00590.21
Aq_sp_Aq135_03465,COG2875,,,PF01890.17
Aq_sp_Aq135_03466,COG2099,,,PF02571.15
Aq_sp_Aq135_03467,COG1903,,,PF01888.18
Aq_sp_Aq135_03469,COG0219,,K03216,PF00588.20
Aq_sp_Aq135_03471,COG4585,,,PF02518.27
Aq_sp_Aq135_03472,COG2197,,K07696,PF00196.20
Aq_sp_Aq135_03474,,,,PF01650.19
Aq_sp_Aq135_03476,,,,PF13676.7
Aq_sp_Aq135_03479,,,,PF00520.32
Aq_sp_Aq135_03480,COG3422,,K09946,PF07411.13
Aq_sp_Aq135_03481,,,,PF13031.7
Aq_sp_Aq135_03482,COG3344,,,PF08388.12
Aq_sp_Aq135_03486,,,,PF01609.22
Aq_sp_Aq135_03488,COG3464,,,PF01610.18
Aq_sp_Aq135_03494,,,,PF02517.17
Aq_sp_Aq135_03495,COG3979,,,PF00041.22
Aq_sp_Aq135_03496,COG3663,,,
Aq_sp_Aq135_03497,COG2423,,K01750,PF02423.16
Aq_sp_Aq135_03498,COG0436,,K20615,PF00155.22
Aq_sp_Aq135_03500,COG3738,,,PF06940.12
Aq_sp_Aq135_03501,COG0159,,K01695,PF00290.21
Aq_sp_Aq135_03502,COG0133,,K01696,PF00291.26
Aq_sp_Aq135_03503,COG0135,,K01817,PF00697.23
Aq_sp_Aq135_03504,COG3320,,,PF01370.22
Aq_sp_Aq135_03505,COG0134,,K01609,PF00218.22
Aq_sp_Aq135_03506,COG2320,,,PF04229.15
Aq_sp_Aq135_03508,COG0547,,K00766,PF00591.22
Aq_sp_Aq135_03509,COG0512,,K01664,PF00117.29
Aq_sp_Aq135_03510,COG0147,,K01657,PF04715.14
Aq_sp_Aq135_03511,COG2353,,,PF04264.14
Aq_sp_Aq135_03512,COG1846,,,PF01047.23
Aq_sp_Aq135_03513,COG0526,,,PF00578.22
Aq_sp_Aq135_03514,COG1225,,,PF00578.22
Aq_sp_Aq135_03515,COG0607,,,PF00581.21
Aq_sp_Aq135_03516,COG0607,,,PF00581.21
Aq_sp_Aq135_03517,COG1940,,,PF00480.21
Aq_sp_Aq135_03518,COG3537,GH92,,PF07971.13
Aq_sp_Aq135_03519,COG0738,,K02429,PF07690.17
Aq_sp_Aq135_03520,COG1940,,,PF00480.21
Aq_sp_Aq135_03521,COG3537,GH92,,PF13290.7
Aq_sp_Aq135_03522,,,,PF14322.7
Aq_sp_Aq135_03523,COG1629,,,PF13715.7
Aq_sp_Aq135_03524,COG1522,,K05800,PF01037.22
Aq_sp_Aq135_03525,COG3712,,,PF04773.14
Aq_sp_Aq135_03526,COG0526,,,PF00578.22
Aq_sp_Aq135_03527,,,,PF13585.7
Aq_sp_Aq135_03528,COG0550,,,PF01131.21
Aq_sp_Aq135_03530,COG0826,,,PF01136.20
Aq_sp_Aq135_03531,COG1215,GT2_Glycos_transf_2,,PF03142.16
Aq_sp_Aq135_03532,COG1595,,,PF04542.15
Aq_sp_Aq135_03533,COG3712,,,PF04773.14
Aq_sp_Aq135_03534,COG1629,,,PF13715.7
Aq_sp_Aq135_03535,,,,PF14322.7
Aq_sp_Aq135_03536,,,,PF16132.6
Aq_sp_Aq135_03538,COG2207,,,PF02311.20
Aq_sp_Aq135_03539,COG0739,,,PF01551.23
Aq_sp_Aq135_03540,COG1595,,,PF00196.20
Aq_sp_Aq135_03541,COG3712,,,PF16344.6
Aq_sp_Aq135_03542,COG1629,,,PF13715.7
Aq_sp_Aq135_03543,,,,PF05076.14
Aq_sp_Aq135_03544,COG3209,,,PF05593.15
Aq_sp_Aq135_03545,,,,PF05593.15
Aq_sp_Aq135_03546,,,,PF05222.16
Aq_sp_Aq135_03547,COG0284,,K01591,PF00215.25
Aq_sp_Aq135_03548,COG0614,,,PF01497.19
Aq_sp_Aq135_03549,COG0596,,,PF00561.21
Aq_sp_Aq135_03550,,,,PF13852.7
Aq_sp_Aq135_03551,COG1235,,,PF12706.8
Aq_sp_Aq135_03552,COG0788,,K01433,PF01842.26
Aq_sp_Aq135_03553,COG1884,,K11942,PF02310.20
Aq_sp_Aq135_03554,COG2819,,,PF00756.21
Aq_sp_Aq135_03556,COG1522,,K03719,PF01037.22
Aq_sp_Aq135_03557,COG1595,,K03088,PF04542.15
Aq_sp_Aq135_03559,COG4977,,,PF01965.25
Aq_sp_Aq135_03560,COG2814,,,PF07690.17
Aq_sp_Aq135_03561,COG3358,,,PF07920.12
Aq_sp_Aq135_03562,,,,PF07642.12
Aq_sp_Aq135_03563,,,,PF07642.12
Aq_sp_Aq135_03564,COG0239,,K06199,PF02537.16
Aq_sp_Aq135_03565,COG4978,,,PF14526.7
Aq_sp_Aq135_03566,,,,PF03571.16
Aq_sp_Aq135_03568,COG2197,,K07696,PF00196.20
Aq_sp_Aq135_03569,COG4585,,,PF02518.27
Aq_sp_Aq135_03571,COG4696,,,PF01503.18
Aq_sp_Aq135_03572,COG0115,,K00826,PF01063.20
Aq_sp_Aq135_03573,,,,PF16267.6
Aq_sp_Aq135_03574,COG4121,,K15461,PF05430.12
Aq_sp_Aq135_03575,COG1090,,K07071,PF08338.12
Aq_sp_Aq135_03576,COG2353,,,PF04264.14
Aq_sp_Aq135_03577,COG0576,,,PF01025.20
Aq_sp_Aq135_03578,COG0484,,K03686,PF00226.32
Aq_sp_Aq135_03579,COG4152,,,PF13304.7
Aq_sp_Aq135_03580,COG1668,,K01992,PF12698.8
Aq_sp_Aq135_03581,COG3264,,K05802,PF00924.19
Aq_sp_Aq135_03582,,,,PF13505.7
Aq_sp_Aq135_03583,COG2204,,K07713,PF00004.30
Aq_sp_Aq135_03585,COG2326,,,PF03976.15
Aq_sp_Aq135_03586,COG2234,,,PF01546.29
Aq_sp_Aq135_03587,COG0456,,,PF00583.26
Aq_sp_Aq135_03589,COG0534,,K03327,PF01554.19
Aq_sp_Aq135_03590,COG2885,,,PF00691.21
Aq_sp_Aq135_03592,COG0671,,,PF01569.22
Aq_sp_Aq135_03593,COG5009,GT51,K05366,PF00912.23
Aq_sp_Aq135_03594,COG1292,,K05020,PF02028.18
Aq_sp_Aq135_03597,,,,PF09411.11
Aq_sp_Aq135_03598,COG1703,,K07588,PF01656.24
Aq_sp_Aq135_03599,,,,PF11138.9
Aq_sp_Aq135_03600,COG1595,,K03088,PF04542.15
