GH25,GH13_8,GH74,GH19,PL7_5,GT30,GT51,CBM38,CBM5+GH19,CBM6+GH81,CBM51+GH27,CBM77+CE8+PL1,CBM16+GH29,PL9+CBM22,CBM10+CBM2+GH5_4,CBM47+CBM47,CBM48+CE1,GH30_5,GT22,GH78+3.2.1.40,Assembly accession,Origin,Genus,Family
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002323475.1,Marine,UBA8316,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002414565.1,Marine,Aequorivita,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900111065.1,Non_marine,Myroides,Flavobacteriaceae
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900119795.1,Marine,Tenacibaculum,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002286775.1,Non_marine,Myroides,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,GCA_013043465.1,Marine,SHLJ01,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900115185.1,Non_marine,Algorimicrobium,Flavobacteriaceae
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000827555.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002457295.1,Marine,MS024-2A_A,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002388855.1,Non_marine,Muricauda,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013822155.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002217435.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002312885.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_007997225.1,Non_marine,Psychroserpens,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002714575.1,Marine,Flavobacterium,Flavobacteriaceae
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_007997235.1,Non_marine,Psychroserpens,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002313325.1,Marine,UBA7446,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,GCA_007997085.1,Marine,Polaribacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_001306415.1,Marine,Croceitalea,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002733585.1,Marine,Leeuwenhoekiella,Flavobacteriaceae
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004195315.1,Marine,Lutibacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002684395.1,Marine,GCA-002723295,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,GCA_009796785.1,Marine,Polaribacter,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004296335.1,Marine,Muricauda,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,GCA_003243255.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,GCA_002429185.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900110335.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003538685.1,Marine,Xanthomarina,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_001543325.1,Marine,Lutibacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000744275.1,Marine,Gillisia,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004349085.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900112105.1,Non_marine,Zunongwangia,Flavobacteriaceae
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000277665.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900299385.1,Marine,UBA3478,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003144015.1,Marine,Xanthomarina,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002696305.1,Marine,Aequorivita,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002692745.1,Marine,Marinirhabdus,Flavobacteriaceae
1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,GCA_900089995.1,Marine,Aquimarina,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002217315.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_001975985.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,GCA_000422725.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,GCA_002354835.1,Marine,Marixanthomonas,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002150785.1,Marine,Arenibacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013002355.1,Marine,Pricia,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002162765.1,Marine,Ichthyenterobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_010725055.1,Marine,Gelidibacter,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002683555.1,Marine,Aequorivita,Flavobacteriaceae
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003352465.1,Marine,Kordia,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,GCA_000941055.1,Marine,Siansivirga,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004916895.1,Marine,Muricauda,Flavobacteriaceae
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_005937185.1,Marine,Muricauda,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,GCA_002697475.1,Marine,Aquimarina,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002733665.1,Marine,LPB0138,Flavobacteriaceae
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002973595.1,Non_marine,Jejuia,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013001965.1,Marine,SHLJ01,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004799385.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003233725.1,Marine,Mesonia,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900176415.1,Non_marine,Cellulophaga,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009796825.1,Marine,Algibacter,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004328055.1,Non_marine,Meridianimaribacter,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900187255.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013043685.1,Marine,RR4-38,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,GCA_002954645.1,Marine,Polaribacter,Flavobacteriaceae
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002362375.1,Marine,Maribacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009994925.1,Non_marine,Polaribacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,GCA_007279655.1,Non_marine,Robertkochia,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002471425.1,Marine,Leeuwenhoekiella,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002721255.1,Marine,UBA7446,Flavobacteriaceae
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000220625.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_902705415.1,Non_marine,Tenacibaculum,Flavobacteriaceae
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003410315.1,Marine,Olleya,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002414425.1,Marine,Aequorivita,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900102165.1,Marine,Cellulophaga,Flavobacteriaceae
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000733925.1,Marine,Arenibacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_001573155.1,Marine,Aequorivita,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900119145.1,Marine,Cellulophaga,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002707745.1,Marine,Marinirhabdus,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_001871275.1,Non_marine,CG1-02-35-72,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004283005.1,Marine,SHLJ01,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002366675.1,Marine,Xanthomarina,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004022485.1,Non_marine,Aequorivita,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900610075.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002291725.1,Marine,Euzebyella,Flavobacteriaceae
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900105545.1,Marine,Maribacter,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009797885.1,Marine,Croceivirga,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003973595.1,Marine,Muricauda,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003937815.1,Marine,Tenacibaculum,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900610105.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000424985.1,Marine,Arenibacter,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000812945.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002440605.1,Non_marine,BACL21,Flavobacteriaceae
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002697365.1,Marine,MAG-121220-bin8,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003688895.1,Marine,Dokdonia,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003448295.1,Marine,MAG-120531,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004321735.1,Marine,MED-G14,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002210235.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004214195.1,Marine,MED-G11,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004804315.1,Marine,Muricauda,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900609995.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002291575.1,Marine,Zunongwangia,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900110375.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,GCA_002413625.1,Marine,Mesonia,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003626755.1,Marine,CCMM003,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002426015.1,Non_marine,Gelidibacter,Flavobacteriaceae
1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,GCA_900129605.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_902506355.1,Marine,Maribacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003529845.1,Marine,BACL21,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002916835.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,GCA_002696105.1,Marine,Marixanthomonas,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002440705.1,Non_marine,BACL21,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009903685.1,Marine,Muricauda,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002785385.1,Non_marine,CG2-30-34-30,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002457715.1,Marine,MED-G14,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003946915.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003545615.1,Marine,Leeuwenhoekiella,Flavobacteriaceae
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002728075.1,Marine,TMED96,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003788665.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000498495.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009730375.1,Non_marine,Capnocytophaga,Flavobacteriaceae
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013214625.1,Marine,GCA-2733415,Flavobacteriaceae
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002710945.1,Marine,Leeuwenhoekiella,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002426065.1,Non_marine,Aequorivita,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,GCA_000425425.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009014635.1,Marine,HC6-5,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000799465.1,Non_marine,Psychroserpens,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002728045.1,Marine,UBA724,Flavobacteriaceae
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_902705365.1,Non_marine,Tenacibaculum,Flavobacteriaceae
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004296145.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002702385.1,Marine,MED-G14,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013043105.1,Marine,SHLJ01,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900610165.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900610065.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002713705.1,Marine,GCA-002733185,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003581615.1,Marine,Muricauda,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_012964435.1,Marine,Mesonia,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002150145.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003667275.1,Marine,Mesonia,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004119505.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004293805.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_007559325.1,Marine,Algibacter_B,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002334975.1,Marine,MS024-2A,Flavobacteriaceae
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002234495.1,Marine,Arenibacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,GCA_002862645.1,Marine,UBA7446,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,GCA_004211145.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013823965.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009886545.1,Marine,UBA11891,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002727005.1,Marine,Leeuwenhoekiella,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003970395.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000318295.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004104035.1,Marine,Leeuwenhoekiella,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900239345.1,Non_marine,Tenacibaculum,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002336305.1,Marine,UBA8316,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_902705315.1,Non_marine,Tenacibaculum,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,GCA_000424665.1,Non_marine,Salinimicrobium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900116365.1,Non_marine,Zhouia,Flavobacteriaceae
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009901525.1,Marine,Kordia,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000745315.1,Marine,Salegentibacter,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009764685.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_006120725.1,Marine,Psychroflexus,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002384345.1,Marine,Aequorivita,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000769915.1,Marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900104765.1,Marine,Gillisia,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_003241515.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000764435.1,Marine,Cellulophaga,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_011330545.1,Marine,Uncl. Flavobacteriaceae,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002954765.1,Marine,Nonlabens,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_012964565.1,Marine,Marinirhabdus,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900610215.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_006546625.1,Marine,Mesonia,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900141885.1,Non_marine,Mesonia,Flavobacteriaceae
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_008806375.1,Marine,Tamlana_A,Flavobacteriaceae
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_010645065.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900182645.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_900109345.1,Non_marine,Maribacter,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002375245.1,Marine,Leeuwenhoekiella,Flavobacteriaceae
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002217285.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002302655.1,Non_marine,Capnocytophaga,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,GCA_003534545.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002427935.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_009360735.1,Non_marine,Flavobacterium,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_000425465.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_001438225.1,Marine,MAG-120531,Flavobacteriaceae
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_004349145.1,Non_marine,Flavobacterium,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_011524575.1,Marine,Aquimarina,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_013042125.1,Marine,Muriicola,Flavobacteriaceae
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002954345.1,Marine,Nonlabens,Flavobacteriaceae
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_008086175.1,Marine,Bizionia,Flavobacteriaceae
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GCA_002470745.1,Marine,UBA7446,Flavobacteriaceae
